step_num,step_type,latency_ms,recall_mean,recall_std_dev,mainteance_ms,index_mem_gb
494,search,7737.03,0.91315,0.111238,18.465,1.52016
495,delete,26.272,-1.0,-1.0,0.0,1.50998
496,search,7646.78,0.91258,0.111729,18.46,1.50998
497,delete,86.569,-1.0,-1.0,0.0,1.47853
498,search,7694.04,0.91197,0.112167,18.423,1.47853
499,delete,21.136,-1.0,-1.0,0.0,1.47278
500,search,7722.97,0.91142,0.112783,19.157,1.47278
501,delete,54.462,-1.0,-1.0,0.0,1.46045
502,search,7589.77,0.9112,0.113236,18.966,1.46045
503,delete,42.572,-1.0,-1.0,0.0,1.45221
504,search,7740.52,0.91103,0.113445,19.086,1.45221
505,delete,100.246,-1.0,-1.0,0.0,1.42046
506,search,7680.75,0.91057,0.113633,18.687,1.42046
507,delete,66.136,-1.0,-1.0,0.0,1.40249
508,search,7648.9,0.9103,0.113649,18.644,1.40249
509,delete,30.629,-1.0,-1.0,0.0,1.39219
510,search,7665.6,0.91026,0.113626,18.577,1.39219
511,delete,44.483,-1.0,-1.0,0.0,1.38136
512,search,7670.25,0.9098,0.113854,18.623,1.38136
513,insert,606.419,-1.0,-1.0,0.0,1.46906
514,search,7469.68,0.90994,0.114228,1672.39,1.46854
515,insert,9.926,-1.0,-1.0,0.0,1.46912
516,search,7623.43,0.91002,0.114107,1457.58,1.46947
517,insert,29.901,-1.0,-1.0,0.0,1.47395
518,search,7594.4,0.9108,0.113431,1202.48,1.47333
519,insert,156.446,-1.0,-1.0,0.0,1.4973
520,search,7449.24,0.91159,0.113803,18.838,1.4973
521,insert,36.478,-1.0,-1.0,0.0,1.50124
522,search,7502.1,0.91173,0.11379,18.94,1.50124
523,insert,86.419,-1.0,-1.0,0.0,1.5117
524,search,7491.89,0.91149,0.114405,18.634,1.5117
525,insert,87.142,-1.0,-1.0,0.0,1.52068
526,search,7514.79,0.91181,0.114132,18.704,1.52068
527,insert,1041.38,-1.0,-1.0,0.0,1.6795
528,search,7663.87,0.91329,0.113722,2617.73,1.67656
529,insert,529.129,-1.0,-1.0,0.0,1.76951
530,search,8086.74,0.91832,0.110638,2417.77,1.77148
531,insert,98.448,-1.0,-1.0,0.0,1.78419
532,search,7888.23,0.91964,0.109622,2077.5,1.78343
533,insert,30.908,-1.0,-1.0,0.0,1.78967
534,search,8077.57,0.91995,0.10919,2127.7,1.79036
535,insert,37.665,-1.0,-1.0,0.0,1.79605
536,search,8106.08,0.92023,0.108881,1947.31,1.79579
537,insert,16.351,-1.0,-1.0,0.0,1.79866
538,search,8042.77,0.9201,0.108968,12.543,1.79866
539,insert,69.071,-1.0,-1.0,0.0,1.8085
540,search,7886.23,0.92029,0.108928,2068.88,1.80905
541,insert,898.759,-1.0,-1.0,0.0,1.96806
542,search,8475.73,0.92346,0.10609,3340.06,1.9679
543,insert,69.665,-1.0,-1.0,0.0,1.98096
544,search,8449.07,0.92369,0.106315,2021.76,1.98147
545,insert,11.551,-1.0,-1.0,0.0,1.98324
546,search,8411.9,0.92375,0.106178,12.603,1.98324
547,insert,275.414,-1.0,-1.0,0.0,2.03775
548,search,8491.34,0.92608,0.104222,2298.13,2.03785
549,insert,575.872,-1.0,-1.0,0.0,2.13247
550,search,8587.87,0.92413,0.106531,2660.57,2.13477
551,insert,46.837,-1.0,-1.0,0.0,2.14489
552,search,8598.71,0.92439,0.106099,2713.38,2.14476
553,insert,29.178,-1.0,-1.0,0.0,2.15031
554,search,8758.4,0.92534,0.105505,2682.65,2.15041
555,insert,917.151,-1.0,-1.0,0.0,2.31594
556,search,8980.65,0.93136,0.0986931,3009.83,2.31594
557,insert,49.232,-1.0,-1.0,0.0,2.32667
558,search,8932.33,0.93152,0.0985567,2277.57,2.32665
559,insert,10.14,-1.0,-1.0,0.0,2.32892
560,search,9144.37,0.93165,0.0983563,12.914,2.32892
561,insert,7.646,-1.0,-1.0,0.0,2.32974
562,search,9014.16,0.93164,0.0983779,12.536,2.32974
563,insert,141.584,-1.0,-1.0,0.0,2.34584
564,search,9159.04,0.9321,0.097889,2558.38,2.34623
565,insert,546.319,-1.0,-1.0,0.0,2.42876
566,search,9058.34,0.93181,0.0984864,3100.28,2.42946
567,insert,33.436,-1.0,-1.0,0.0,2.43492
568,search,9064.41,0.93181,0.0985574,2565.55,2.43484
569,insert,34.155,-1.0,-1.0,0.0,2.44206
570,search,8067.59,0.93196,0.0984996,1788.61,2.4419
571,insert,24.772,-1.0,-1.0,0.0,2.44743
572,search,9185.15,0.93164,0.0988141,2408.62,2.44722
573,insert,135.294,-1.0,-1.0,0.0,2.47192
574,search,8703.94,0.93271,0.0976571,12.839,2.47192
575,insert,152.525,-1.0,-1.0,0.0,2.49139
576,search,8568.19,0.9325,0.0979077,12.415,2.49139
577,insert,95.869,-1.0,-1.0,0.0,2.50722
578,search,9151.63,0.93289,0.0976847,2732.69,2.50691
579,insert,1525.79,-1.0,-1.0,0.0,2.76571
580,search,9741.21,0.9371,0.0939612,7412.18,2.76528
581,insert,41.865,-1.0,-1.0,0.0,2.77226
582,search,9734.44,0.93626,0.0953554,4427.44,2.77442
583,insert,32.47,-1.0,-1.0,0.0,2.78131
584,search,9752.42,0.93596,0.0956456,2968.42,2.78087
585,insert,574.049,-1.0,-1.0,0.0,2.90131
586,search,9971.74,0.93687,0.0946458,3278.01,2.90037
587,insert,99.654,-1.0,-1.0,0.0,2.91372
588,search,9940.95,0.93735,0.0943432,3502.11,2.91342
589,insert,157.965,-1.0,-1.0,0.0,2.93531
590,search,10031.3,0.93758,0.0940884,2943.7,2.93624
591,insert,1128.71,-1.0,-1.0,0.0,3.14169
592,search,10443.6,0.93983,0.0918912,6641.51,3.14491
593,insert,340.693,-1.0,-1.0,0.0,3.22742
594,search,10540.2,0.9396,0.0924035,5020.26,3.23087
595,insert,12.502,-1.0,-1.0,0.0,3.23284
596,search,10610.2,0.93979,0.0921867,3293.24,3.23036
597,insert,541.161,-1.0,-1.0,0.0,3.33021
598,search,10762,0.94105,0.0909527,4614.32,3.33044
599,insert,215.304,-1.0,-1.0,0.0,3.37714
600,search,10825.8,0.9417,0.0902752,4777.77,3.37657
601,insert,111.947,-1.0,-1.0,0.0,3.40341
602,search,10950.1,0.94217,0.0900294,3381.29,3.40189
603,insert,13.102,-1.0,-1.0,0.0,3.40459
604,search,10933.8,0.94228,0.0899401,3484.57,3.405
605,insert,160.949,-1.0,-1.0,0.0,3.42483
606,search,10979.3,0.94226,0.0900049,4028.65,3.42445
607,insert,139.761,-1.0,-1.0,0.0,3.43876
608,search,10928.6,0.94198,0.0904536,13.074,3.43876
609,insert,517.408,-1.0,-1.0,0.0,3.5293
610,search,10999.8,0.94234,0.0903041,4378.48,3.5307
611,insert,43.353,-1.0,-1.0,0.0,3.54038
612,search,10360.7,0.94297,0.0898629,2555.83,3.54067
613,insert,440.276,-1.0,-1.0,0.0,3.62649
614,search,10726.6,0.94332,0.0896098,3718.33,3.62575
615,insert,729.793,-1.0,-1.0,0.0,3.78343
616,search,11521.3,0.94409,0.0888817,8273.68,3.78143
617,insert,725.668,-1.0,-1.0,0.0,3.92426
618,search,11811,0.94501,0.0880444,5062.44,3.92492
619,insert,449.278,-1.0,-1.0,0.0,4.03573
620,search,11913.9,0.94528,0.088171,5877.11,4.03532
621,insert,88.709,-1.0,-1.0,0.0,4.05046
622,search,11928.3,0.94573,0.0876028,4757.1,4.05196
623,insert,49.561,-1.0,-1.0,0.0,4.06222
624,search,11826.5,0.94585,0.087622,3696.12,4.06263
625,insert,184.936,-1.0,-1.0,0.0,4.09456
626,search,12014.5,0.94575,0.0878827,4100.38,4.09495
627,insert,122.69,-1.0,-1.0,0.0,4.11522
628,search,10623.6,0.94628,0.0871616,3341.99,4.11648
629,insert,24.294,-1.0,-1.0,0.0,4.12272
630,search,11837.4,0.94645,0.0870205,2896.06,4.12184
631,insert,96.006,-1.0,-1.0,0.0,4.13573
632,search,11103.6,0.94657,0.0869753,3400.56,4.13638
633,insert,122.806,-1.0,-1.0,0.0,4.15355
634,search,11773,0.94687,0.0865742,3344.78,4.15559
635,insert,46.435,-1.0,-1.0,0.0,4.16414
636,search,11100.4,0.94685,0.0865742,16.477,4.16414
637,insert,989.045,-1.0,-1.0,0.0,4.33947
638,search,12395.5,0.94802,0.0847487,9483.3,4.34113
639,insert,946.264,-1.0,-1.0,0.0,4.51501
640,search,12781,0.9491,0.0836172,7876.76,4.51652
641,delete,133.665,-1.0,-1.0,0.0,4.48952
642,search,12061.5,0.94903,0.0836762,3839.6,4.48714
643,delete,6.473,-1.0,-1.0,0.0,4.487
644,search,11331.2,0.94935,0.0834897,3131.75,4.48708
645,delete,9.697,-1.0,-1.0,0.0,4.48674
646,search,12519.7,0.94934,0.0835006,13.295,4.48674
647,delete,45.385,-1.0,-1.0,0.0,4.46796
648,search,12087.6,0.94918,0.0834752,21.459,4.46796
649,delete,81.786,-1.0,-1.0,0.0,4.46358
650,search,12809.5,0.94919,0.0836432,21.043,4.46358
651,delete,47.599,-1.0,-1.0,0.0,4.45937
652,search,12613.4,0.9491,0.0836411,20.753,4.45937
653,delete,183.824,-1.0,-1.0,0.0,4.42891
654,search,12750.1,0.94894,0.0837811,20.255,4.42891
655,delete,561.212,-1.0,-1.0,0.0,4.31865
656,search,12465.1,0.94851,0.0832268,19.943,4.31865
657,delete,326.615,-1.0,-1.0,0.0,4.23759
658,search,12388.5,0.94646,0.0844983,19.821,4.23759
659,delete,163.5,-1.0,-1.0,0.0,4.20045
660,search,11957.1,0.94628,0.0845764,21.059,4.20045
661,delete,111.485,-1.0,-1.0,0.0,4.1905
662,search,12247,0.94609,0.0847802,20.463,4.1905
663,delete,151.691,-1.0,-1.0,0.0,4.17113
664,search,12220.6,0.94587,0.0850159,20.45,4.17113
665,delete,99.059,-1.0,-1.0,0.0,4.15584
666,search,12206.1,0.94583,0.0850366,20.142,4.15584
667,delete,308.165,-1.0,-1.0,0.0,4.0896
668,search,12231,0.94546,0.085491,19.947,4.0896
669,delete,315.766,-1.0,-1.0,0.0,4.03
670,search,11944.7,0.94517,0.0855174,19.783,4.03
671,delete,52.335,-1.0,-1.0,0.0,4.02036
672,search,11959.5,0.94496,0.0857042,21.119,4.02036
673,delete,131.821,-1.0,-1.0,0.0,4.0012
674,search,11932.6,0.94501,0.085673,20.561,4.0012
675,delete,209.45,-1.0,-1.0,0.0,3.97016
676,search,11908.2,0.94416,0.0866518,20.329,3.97016
677,delete,301.152,-1.0,-1.0,0.0,3.88659
678,search,11749.8,0.94472,0.0860051,20.263,3.88659
679,delete,56.729,-1.0,-1.0,0.0,3.87584
680,search,11737,0.94465,0.0860713,19.804,3.87584
681,delete,20.461,-1.0,-1.0,0.0,3.87339
682,search,11807.8,0.94464,0.0861835,19.93,3.87339
683,delete,410.347,-1.0,-1.0,0.0,3.79015
684,search,11573.5,0.94186,0.089433,20.714,3.79015
685,delete,399.201,-1.0,-1.0,0.0,3.69625
686,search,11349.6,0.93812,0.0931982,20.966,3.69625
687,delete,44.049,-1.0,-1.0,0.0,3.68985
688,search,11367,0.93807,0.0932882,20.391,3.68985
689,delete,196.22,-1.0,-1.0,0.0,3.63962
690,search,11355.4,0.93793,0.0932278,20.596,3.63962
691,delete,90.646,-1.0,-1.0,0.0,3.62423
692,search,11279.6,0.93749,0.0936147,20.04,3.62423
693,delete,273.616,-1.0,-1.0,0.0,3.55997
694,search,9800.17,0.93775,0.0935914,13.287,3.55997
695,delete,20.401,-1.0,-1.0,0.0,3.54933
696,search,10410.7,0.93786,0.0934303,15.775,3.54933
697,delete,27.129,-1.0,-1.0,0.0,3.54065
698,search,10172.7,0.93789,0.093436,20.851,3.54065
699,delete,29.286,-1.0,-1.0,0.0,3.53419
700,search,10903.5,0.93799,0.0933197,21.232,3.53419
701,delete,124.8,-1.0,-1.0,0.0,3.51537
702,search,10797.6,0.93771,0.0935422,20.373,3.51537
703,delete,337.802,-1.0,-1.0,0.0,3.43972
704,search,10576,0.93841,0.0928648,13.962,3.43972
705,delete,43.118,-1.0,-1.0,0.0,3.42626
706,search,9497.62,0.93803,0.0931741,13.811,3.42626
707,delete,544.563,-1.0,-1.0,0.0,3.17575
708,search,9750.32,0.93264,0.0990654,13.592,3.17575
709,delete,143.313,-1.0,-1.0,0.0,3.09488
710,search,10269.3,0.93141,0.0999181,20.164,3.09488
711,delete,73.979,-1.0,-1.0,0.0,3.07488
712,search,10620.8,0.93131,0.100214,19.98,3.07488
713,delete,354.822,-1.0,-1.0,0.0,2.96643
714,search,9442.79,0.93055,0.100926,14.346,2.96643
715,delete,49.761,-1.0,-1.0,0.0,2.95109
716,search,9836,0.93039,0.101083,14.346,2.95109
717,delete,41.727,-1.0,-1.0,0.0,2.93654
718,search,9316.86,0.93026,0.101185,13.852,2.93654
719,delete,317.139,-1.0,-1.0,0.0,2.77923
720,search,10235,0.92708,0.104737,14.53,2.77923
721,delete,105.213,-1.0,-1.0,0.0,2.73318
722,search,8939.64,0.92733,0.104416,19.818,2.73318
723,delete,36.619,-1.0,-1.0,0.0,2.72293
724,search,8926.69,0.92696,0.10484,13.621,2.72293
725,delete,94.637,-1.0,-1.0,0.0,2.67626
726,search,9935.44,0.92702,0.104875,13.403,2.67626
727,delete,81.733,-1.0,-1.0,0.0,2.6275
728,search,8544.32,0.9265,0.105254,14.371,2.6275
729,delete,86.613,-1.0,-1.0,0.0,2.57527
730,search,8836.84,0.92515,0.106486,14.237,2.57527
731,delete,84.755,-1.0,-1.0,0.0,2.54735
732,search,9300.29,0.92426,0.107475,20.795,2.54735
733,delete,136.296,-1.0,-1.0,0.0,2.51602
734,search,9674.46,0.92374,0.10772,20.723,2.51602
735,delete,284.887,-1.0,-1.0,0.0,2.43589
736,search,8936.2,0.92721,0.103164,15.277,2.43589
737,delete,131.278,-1.0,-1.0,0.0,2.37699
738,search,9350.6,0.9271,0.103136,13.345,2.37699
739,delete,57.294,-1.0,-1.0,0.0,2.34728
740,search,9863.04,0.92719,0.102904,13.55,2.34728
741,delete,139.304,-1.0,-1.0,0.0,2.27506
742,search,9850.31,0.92765,0.102621,20.457,2.27506
743,delete,307.176,-1.0,-1.0,0.0,2.1823
744,search,9493.86,0.92778,0.102272,13.177,2.1823
745,delete,204.322,-1.0,-1.0,0.0,2.07413
746,search,9683.31,0.92739,0.102535,21.283,2.07413
747,delete,255.443,-1.0,-1.0,0.0,1.96997
748,search,9901.76,0.9267,0.102416,14.564,1.96997
749,delete,79.95,-1.0,-1.0,0.0,1.934
750,search,10168.5,0.92619,0.102547,20.386,1.934
751,delete,42.99,-1.0,-1.0,0.0,1.92225
752,search,9871.71,0.92591,0.102781,20.198,1.92225
753,delete,127.042,-1.0,-1.0,0.0,1.89104
754,search,10085,0.9259,0.102737,20.464,1.89104
755,delete,55.942,-1.0,-1.0,0.0,1.87483
756,search,9783.78,0.92522,0.103377,20.086,1.87483
757,delete,48.181,-1.0,-1.0,0.0,1.86127
758,search,9927.9,0.92515,0.103486,20.089,1.86127
759,delete,40.633,-1.0,-1.0,0.0,1.84845
760,search,9183.86,0.92498,0.10368,20.053,1.84845
761,delete,61.69,-1.0,-1.0,0.0,1.82818
762,search,9912.19,0.9245,0.103975,21.203,1.82818
763,delete,61.745,-1.0,-1.0,0.0,1.81926
764,search,10010.3,0.92457,0.103889,20.438,1.81926
765,delete,579.359,-1.0,-1.0,0.0,1.66301
766,search,10101.7,0.92419,0.103928,20.235,1.66301
767,delete,607.836,-1.0,-1.0,0.0,1.4741
768,search,9377.71,0.92113,0.105288,20.827,1.4741
769,insert,18.714,-1.0,-1.0,0.0,1.47506
770,search,9910.57,0.9211,0.105184,20.206,1.47506
771,insert,56.145,-1.0,-1.0,0.0,1.48227
772,search,9454.47,0.92128,0.105154,20.365,1.48227
773,insert,98.813,-1.0,-1.0,0.0,1.49283
774,search,9839.8,0.92181,0.1049,20.089,1.49283
775,insert,83.041,-1.0,-1.0,0.0,1.50213
776,search,9327.65,0.92199,0.105095,1697.24,1.50195
777,insert,63.219,-1.0,-1.0,0.0,1.50746
778,search,9390.1,0.92218,0.104573,20.921,1.50746
779,insert,48.379,-1.0,-1.0,0.0,1.51037
780,search,9939.46,0.92238,0.104522,20.668,1.51037
781,insert,16.792,-1.0,-1.0,0.0,1.5111
782,search,9547.11,0.92236,0.104533,21.029,1.5111
783,insert,124.802,-1.0,-1.0,0.0,1.52341
784,search,9913.93,0.92291,0.104191,20.687,1.52341
785,insert,109.617,-1.0,-1.0,0.0,1.53745
786,search,9345.31,0.92419,0.103793,19.965,1.53745
787,insert,34.438,-1.0,-1.0,0.0,1.54025
788,search,9650.86,0.92437,0.10353,20.016,1.54025
789,insert,11.404,-1.0,-1.0,0.0,1.54126
790,search,9380.38,0.92443,0.103574,20.058,1.54126
791,insert,59.626,-1.0,-1.0,0.0,1.5481
792,search,9790.42,0.92497,0.103097,20.107,1.5481
793,insert,2.595,-1.0,-1.0,0.0,1.54834
794,search,9478.27,0.92495,0.103081,21.438,1.54834
795,insert,173.76,-1.0,-1.0,0.0,1.5649
796,search,9791.58,0.92552,0.102455,20.816,1.5649
797,insert,9.45,-1.0,-1.0,0.0,1.56518
798,search,9435.71,0.92561,0.1024,20.484,1.56518
799,insert,10.09,-1.0,-1.0,0.0,1.5657
800,search,9856.55,0.92564,0.102411,20.503,1.5657
801,insert,38.605,-1.0,-1.0,0.0,1.56826
802,search,9520.11,0.92581,0.102251,20.224,1.56826
803,insert,2066.61,-1.0,-1.0,0.0,1.85996
804,search,9819.41,0.93053,0.0985602,3693.18,1.86054
805,insert,31.84,-1.0,-1.0,0.0,1.86579
806,search,10000.5,0.93097,0.0984954,2753.69,1.86658
807,insert,38.733,-1.0,-1.0,0.0,1.87177
808,search,10146.2,0.93078,0.0987695,2147.63,1.87169
809,insert,91.074,-1.0,-1.0,0.0,1.8841
810,search,10178.2,0.93109,0.0985241,2096.44,1.88408
811,insert,89.769,-1.0,-1.0,0.0,1.89535
812,search,10065.1,0.93171,0.0977382,20.582,1.89535
813,insert,142.866,-1.0,-1.0,0.0,1.91287
814,search,10162.1,0.933,0.09656,20.513,1.91287
815,insert,4.218,-1.0,-1.0,0.0,1.91338
816,search,10032.4,0.93301,0.0965816,20.078,1.91338
817,insert,243.129,-1.0,-1.0,0.0,1.94399
818,search,10081.2,0.93316,0.0965896,2399.3,1.94306
819,insert,47.365,-1.0,-1.0,0.0,1.94967
820,search,10156.4,0.9337,0.0960053,20.628,1.94967
821,insert,31.652,-1.0,-1.0,0.0,1.9538
822,search,10334.5,0.9336,0.0961158,20.505,1.9538
823,insert,104.64,-1.0,-1.0,0.0,1.96726
824,search,10121.6,0.93377,0.0960281,20.555,1.96726
825,insert,277.918,-1.0,-1.0,0.0,1.99787
826,search,10348.6,0.93391,0.0958361,2544.09,1.99681
827,insert,44.017,-1.0,-1.0,0.0,2.00347
828,search,10148,0.93353,0.0961304,20.081,2.00347
829,insert,1102.69,-1.0,-1.0,0.0,2.17002
830,search,10351.4,0.93543,0.0937886,2833.2,2.16875
831,insert,61.806,-1.0,-1.0,0.0,2.17934
832,search,10593.9,0.93551,0.0942154,2375.53,2.17938
833,insert,25.091,-1.0,-1.0,0.0,2.18336
834,search,10421.2,0.93564,0.0941307,20.994,2.18336
835,insert,171.632,-1.0,-1.0,0.0,2.20683
836,search,10701.1,0.93631,0.0933472,20.488,2.20683
837,insert,73.279,-1.0,-1.0,0.0,2.21652
838,search,10521.5,0.93636,0.0932796,20.517,2.21652
839,insert,228.299,-1.0,-1.0,0.0,2.24323
840,search,10570.6,0.93703,0.0928895,2687.41,2.24332
841,insert,110.814,-1.0,-1.0,0.0,2.25978
842,search,10607.2,0.93717,0.092616,19.674,2.25978
843,insert,1025.86,-1.0,-1.0,0.0,2.42052
844,search,10981.9,0.9388,0.0907831,3179.49,2.42103
845,insert,854.433,-1.0,-1.0,0.0,2.57111
846,search,11016.8,0.93953,0.0905515,3596.34,2.57167
847,insert,8.653,-1.0,-1.0,0.0,2.57232
848,search,11179.7,0.93959,0.0905889,3406.43,2.57239
849,insert,10.078,-1.0,-1.0,0.0,2.57415
850,search,10994.9,0.93942,0.0908013,20.437,2.57415
851,insert,31.947,-1.0,-1.0,0.0,2.57844
852,search,10976.9,0.93942,0.0908453,20.389,2.57844
853,insert,68.769,-1.0,-1.0,0.0,2.58789
854,search,10950.8,0.93949,0.0908109,20.235,2.58789
855,insert,18.889,-1.0,-1.0,0.0,2.59032
856,search,11078,0.93953,0.090706,21.376,2.59032
857,insert,62.061,-1.0,-1.0,0.0,2.59773
858,search,11281.2,0.93971,0.0905357,2915.12,2.59751
859,insert,119.684,-1.0,-1.0,0.0,2.61279
860,search,11168.6,0.93984,0.0902744,20.687,2.61279
861,insert,33.772,-1.0,-1.0,0.0,2.61558
862,search,11214,0.93985,0.090195,20.626,2.61558
863,insert,207.826,-1.0,-1.0,0.0,2.64567
864,search,11084.1,0.93892,0.0915658,3281.35,2.64613
865,insert,32.595,-1.0,-1.0,0.0,2.65181
866,search,10991.2,0.93898,0.0915263,2837.59,2.65129
867,insert,102.809,-1.0,-1.0,0.0,2.66844
868,search,11082.9,0.93919,0.0913342,3156.36,2.66871
869,insert,18.044,-1.0,-1.0,0.0,2.67104
870,search,11177.5,0.93913,0.0912949,21.027,2.67104
871,insert,110.664,-1.0,-1.0,0.0,2.68713
872,search,11039.8,0.9391,0.0912988,3159.51,2.6875
873,insert,112.825,-1.0,-1.0,0.0,2.70475
874,search,11443,0.93919,0.0912576,3281.63,2.70396
875,insert,55.843,-1.0,-1.0,0.0,2.71153
876,search,11156.2,0.93917,0.0912327,20.289,2.71153
877,insert,4.718,-1.0,-1.0,0.0,2.7124
878,search,11176.3,0.93919,0.0912247,20.361,2.7124
879,insert,674.385,-1.0,-1.0,0.0,2.83785
880,search,11510.7,0.93966,0.09099,4459.48,2.83779
881,insert,1464.45,-1.0,-1.0,0.0,3.06579
882,search,11785,0.94123,0.0893865,6439.14,3.06579
883,insert,1123.26,-1.0,-1.0,0.0,3.26232
884,search,12142.1,0.94323,0.0879599,5916.77,3.26188
885,insert,17.598,-1.0,-1.0,0.0,3.26586
886,search,11957.7,0.94321,0.0882404,3837.97,3.26598
887,insert,733.579,-1.0,-1.0,0.0,3.42247
888,search,12308.6,0.94464,0.0874738,5621.16,3.422
889,insert,1009.45,-1.0,-1.0,0.0,3.60575
890,search,12703,0.94578,0.0865391,7548.34,3.60807
891,insert,85.319,-1.0,-1.0,0.0,3.61957
892,search,12855.5,0.9459,0.0862532,4354.38,3.61832
893,insert,106.678,-1.0,-1.0,0.0,3.64619
894,search,12755.2,0.94617,0.0858636,4237.99,3.64616
895,insert,139.086,-1.0,-1.0,0.0,3.66895
896,search,12895,0.94623,0.0858522,3907.81,3.66861
897,delete,73.14,-1.0,-1.0,0.0,3.65386
898,search,12791,0.9462,0.0858761,22.506,3.65386
899,delete,27.02,-1.0,-1.0,0.0,3.65241
900,search,12578,0.94622,0.0858374,22.526,3.65241
901,delete,77.959,-1.0,-1.0,0.0,3.6465
902,search,12756.5,0.94594,0.0862095,22.018,3.6465
903,delete,70.406,-1.0,-1.0,0.0,3.6272
904,search,12625.2,0.94549,0.0863827,22.917,3.6272
905,delete,46.12,-1.0,-1.0,0.0,3.62462
906,search,12584.1,0.9455,0.0864214,23.226,3.62462
907,delete,57.406,-1.0,-1.0,0.0,3.62133
908,search,12979.2,0.9454,0.0864007,23.15,3.62133
909,delete,63.056,-1.0,-1.0,0.0,3.61818
910,search,12480.6,0.94526,0.0864108,22.674,3.61818
911,delete,124.857,-1.0,-1.0,0.0,3.60783
912,search,12587.7,0.94495,0.086919,22.323,3.60783
913,delete,50.255,-1.0,-1.0,0.0,3.59805
914,search,12552.8,0.94499,0.0871997,22.061,3.59805
915,delete,75.901,-1.0,-1.0,0.0,3.58357
916,search,12633.2,0.94463,0.0875453,22.482,3.58357
917,delete,17.566,-1.0,-1.0,0.0,3.58198
918,search,12490.9,0.94467,0.087274,23.592,3.58198
919,delete,63.852,-1.0,-1.0,0.0,3.57931
920,search,12383.8,0.94466,0.0873742,23.031,3.57931
921,delete,43.826,-1.0,-1.0,0.0,3.57491
922,search,12381.4,0.94473,0.0872857,22.885,3.57491
923,delete,109.17,-1.0,-1.0,0.0,3.56247
924,search,12491.4,0.9445,0.0874321,22.484,3.56247
925,delete,224.453,-1.0,-1.0,0.0,3.51015
926,search,12592.2,0.94325,0.0888414,22.095,3.51015
927,delete,25.336,-1.0,-1.0,0.0,3.50639
928,search,12400.6,0.94306,0.0890213,22.646,3.50639
929,delete,40.226,-1.0,-1.0,0.0,3.49994
930,search,12513.5,0.94307,0.0890122,24.249,3.49994
931,delete,724.863,-1.0,-1.0,0.0,3.37018
932,search,11907.5,0.9414,0.0907115,22.705,3.37018
933,delete,52.065,-1.0,-1.0,0.0,3.35814
934,search,11825.4,0.94142,0.0906305,23.015,3.35814
935,delete,44.775,-1.0,-1.0,0.0,3.35047
936,search,11794,0.94141,0.0906065,21.907,3.35047
937,delete,48.988,-1.0,-1.0,0.0,3.3394
938,search,11517,0.94122,0.0908628,22.383,3.3394
939,delete,211.334,-1.0,-1.0,0.0,3.30743
940,search,11768.4,0.93993,0.0924315,22.649,3.30743
941,delete,62.808,-1.0,-1.0,0.0,3.29344
942,search,11790.7,0.93904,0.0932671,23.616,3.29344
943,delete,12.581,-1.0,-1.0,0.0,3.29256
944,search,11883.9,0.93897,0.0933302,23.044,3.29256
945,delete,210.372,-1.0,-1.0,0.0,3.24109
946,search,12051.8,0.93875,0.0934368,22.77,3.24109
947,delete,52.558,-1.0,-1.0,0.0,3.23337
948,search,11744.2,0.93836,0.0937092,22.906,3.23337
949,delete,93.754,-1.0,-1.0,0.0,3.2136
950,search,11695.6,0.93844,0.0938044,23.1,3.2136
951,delete,53.623,-1.0,-1.0,0.0,3.19276
952,search,11773.5,0.93833,0.0937667,22.159,3.19276
953,delete,67.418,-1.0,-1.0,0.0,3.1791
954,search,11767.3,0.93807,0.0940783,23.522,3.1791
955,delete,40.679,-1.0,-1.0,0.0,3.17088
956,search,11885.5,0.93842,0.0937677,26.798,3.17088
957,delete,545.324,-1.0,-1.0,0.0,3.04551
958,search,11551.5,0.9376,0.0946303,22.589,3.04551
959,delete,96.787,-1.0,-1.0,0.0,3.02536
960,search,11657.9,0.93722,0.0951841,22.53,3.02536
961,delete,60.08,-1.0,-1.0,0.0,3.01517
962,search,11697,0.93693,0.095406,22.312,3.01517
963,delete,187.591,-1.0,-1.0,0.0,2.96868
964,search,11476.8,0.93601,0.0962363,22.338,2.96868
965,delete,96.005,-1.0,-1.0,0.0,2.93849
966,search,11574.1,0.93572,0.0964939,24.392,2.93849
967,delete,92.308,-1.0,-1.0,0.0,2.91801
968,search,11534.9,0.93545,0.0967102,22.796,2.91801
969,delete,121.226,-1.0,-1.0,0.0,2.88856
970,search,11434.8,0.93523,0.0967639,22.803,2.88856
971,delete,509.202,-1.0,-1.0,0.0,2.7672
972,search,11301,0.93413,0.097536,22.693,2.7672
973,delete,456.644,-1.0,-1.0,0.0,2.64443
974,search,11126.1,0.93264,0.0996393,22.267,2.64443
975,delete,223.373,-1.0,-1.0,0.0,2.5802
976,search,10979.5,0.9301,0.10169,22.108,2.5802
977,delete,97.631,-1.0,-1.0,0.0,2.54584
978,search,10945.3,0.92993,0.101778,22.176,2.54584
979,delete,21.081,-1.0,-1.0,0.0,2.53934
980,search,11003.8,0.92983,0.101813,23.49,2.53934
981,delete,220.891,-1.0,-1.0,0.0,2.48699
982,search,11134.5,0.92923,0.102142,23.036,2.48699
983,delete,80.775,-1.0,-1.0,0.0,2.47241
984,search,10901.2,0.92899,0.10242,22.441,2.47241
