step_num,step_type,latency_ms,worker_partition_size,worker_scan_time_ms,worker_scan_throughput,worker_result_time_ms,measured_ipc,cache_miss_rate,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
376,search,7581.04,3244.14,2997.68,1.07074,247.267,-nan,-nan,0.92744,0.102489,-1.0,-1.0,42.693,3.57301,2237,8040698
377,insert,72.714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,177.459,3.60131,2256,8104748
378,search,7513.57,3237.15,3154.38,1.01857,266.033,-nan,-nan,0.92808,0.1021,-1.0,-1.0,31.998,3.60174,2258,8104748
379,insert,3.647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.455,3.60404,2261,8109755
380,search,7364.77,3231.13,2987.09,1.12252,236.187,-nan,-nan,0.92815,0.102041,-1.0,-1.0,40.443,3.60412,2262,8109755
381,insert,29.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.958,3.61216,2262,8130382
382,search,7798.09,3235.2,3134.42,1.03693,262.457,-nan,-nan,0.92813,0.102121,-1.0,-1.0,48.38,3.61223,2263,8130382
383,insert,45.598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.628,3.62141,2268,8153290
384,search,7966.5,3237.25,3245.31,0.97257,274.341,-nan,-nan,0.92847,0.101723,-1.0,-1.0,38.161,3.62163,2269,8153290
385,delete,28.269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.244,3.61938,2267,8138873
386,search,7664.89,3231.25,3021.7,1.05249,252.126,-nan,-nan,0.92853,0.101602,-1.0,-1.0,29.353,3.61938,2267,8138873
387,delete,33.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,172.401,3.61055,2260,8115069
388,search,7726.69,3231.92,3220.18,0.963919,275.844,-nan,-nan,0.92851,0.101499,-1.0,-1.0,26.995,3.61059,2261,8115069
389,delete,12.182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.7,3.60667,2255,8101157
390,search,7391.48,3233.11,2963.31,1.09291,236.608,-nan,-nan,0.92851,0.101745,-1.0,-1.0,47.989,3.60692,2257,8101157
391,delete,118.449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,507.92,3.57028,2222,8014644
392,search,7563.68,3244.09,2995.7,1.06331,240.643,-nan,-nan,0.92826,0.101543,-1.0,-1.0,130.327,3.57251,2235,8014644
393,delete,33.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.213,3.56852,2232,7978358
394,search,7751.33,3206.08,3138.53,0.985914,264.828,-nan,-nan,0.92772,0.101938,-1.0,-1.0,38.174,3.56871,2233,7978358
395,delete,22.898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,268.689,3.55564,2221,7957094
396,search,7704.65,3211.25,3096.29,1.04991,258.24,-nan,-nan,0.92721,0.102259,-1.0,-1.0,71.18,3.55647,2226,7957094
397,delete,125.734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,967.34,3.49258,2179,7823916
398,search,7174.57,3224.18,2858.87,1.12191,228.633,-nan,-nan,0.92698,0.102485,-1.0,-1.0,82.525,3.49517,2191,7823916
399,delete,3.406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.283,3.49282,2189,7818430
400,search,7138.88,3206.27,2907.31,1.04754,235.689,-nan,-nan,0.92682,0.102751,-1.0,-1.0,53.717,3.49359,2192,7818430
401,delete,23.358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.92,3.4873,2187,7800702
402,search,7439.94,3200.29,2942.05,1.08446,240.888,-nan,-nan,0.92615,0.103543,-1.0,-1.0,27.273,3.4873,2187,7800702
403,delete,318.744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1971.26,3.35721,2066,7517858
404,search,7318.57,3259.51,3021.14,0.966763,260.4,-nan,-nan,0.92413,0.104666,-1.0,-1.0,345.83,3.36418,2103,7517858
405,delete,57.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,349.815,3.34562,2087,7451637
406,search,7316.51,3199.82,2979.55,0.929866,259.63,-nan,-nan,0.9246,0.104458,-1.0,-1.0,48.129,3.34573,2089,7451637
407,delete,119.526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,727.889,3.29527,2050,7360417
408,search,6820.57,3215.4,2999.82,0.940746,268.129,-nan,-nan,0.924,0.105083,-1.0,-1.0,61.222,3.29728,2058,7360417
409,delete,123.392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,548.886,3.19649,2015,7131620
410,search,6648.72,3207.76,2740.55,1.08397,226.292,-nan,-nan,0.9239,0.10507,-1.0,-1.0,142.863,3.19919,2027,7131620
411,delete,264.933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1700.66,3.07728,1909,6867617
412,search,5593.06,3259.32,2669.2,1.08803,217.401,-nan,-nan,0.9227,0.105923,-1.0,-1.0,181.132,3.08294,1942,6867617
413,delete,8.448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.516,3.07899,1940,6850098
414,search,6411.45,3189.65,2667.6,1.04305,219.436,-nan,-nan,0.92311,0.105568,-1.0,-1.0,54.791,3.07974,1945,6850098
415,delete,46.648,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,469.809,3.04976,1920,6782921
416,search,5909.27,3193.23,2604.48,1.0886,212.761,-nan,-nan,0.92253,0.105951,-1.0,-1.0,24.338,3.05014,1922,6782921
417,delete,132.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,803.787,2.95764,1853,6562039
418,search,6111.72,3201.93,2558.21,1.06611,207.496,-nan,-nan,0.92219,0.106296,-1.0,-1.0,182.306,2.96093,1870,6562039
419,delete,23.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.679,2.95761,1866,6536285
420,search,5556.45,3168.45,2531.05,1.09674,207.653,-nan,-nan,0.92306,0.10547,-1.0,-1.0,36.236,2.95802,1869,6536285
421,delete,11.328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.129,2.94541,1860,6510820
422,search,6001.67,3168.88,2316.04,1.17717,182.709,-nan,-nan,0.92304,0.105414,-1.0,-1.0,42.363,2.94554,1862,6510820
423,delete,170.011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,739.241,2.8699,1799,6334168
424,search,6360.56,3182.36,2600.05,0.940237,221.347,-nan,-nan,0.92143,0.106491,-1.0,-1.0,97.606,2.87113,1807,6334168
425,delete,18.416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.612,2.86931,1806,6316443
426,search,6253.94,3161.74,2506.7,1.0065,211.416,-nan,-nan,0.92151,0.106427,-1.0,-1.0,21.693,2.86931,1806,6316443
427,delete,50.857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.528,2.86257,1802,6266345
428,search,6028.08,3132.44,2567.41,0.92593,220.994,-nan,-nan,0.92139,0.10683,-1.0,-1.0,14.319,2.86257,1802,6266345
429,delete,295.611,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1903.53,2.64175,1548,5883847
430,search,5328.28,3497.19,2354.47,1.003,190.465,-nan,-nan,0.90995,0.116189,-1.0,-1.0,554.999,2.65396,1623,5883847
431,delete,63.918,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,326.193,2.61605,1597,5801380
432,search,4857.96,3296.31,2196.26,1.1097,178.81,-nan,-nan,0.90944,0.116149,-1.0,-1.0,54.862,2.61728,1608,5801380
433,delete,117.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,678.466,2.52854,1534,5607567
434,search,4978.56,3302.96,2200.51,1.06557,179.068,-nan,-nan,0.9066,0.118421,-1.0,-1.0,286.748,2.53286,1550,5607567
435,delete,108.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,382.521,2.49578,1517,5512176
436,search,5266.66,3283.45,2195.8,1.02103,186.471,-nan,-nan,0.90601,0.118772,-1.0,-1.0,167.033,2.49699,1525,5512176
437,delete,10.078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.464,2.4925,1522,5501141
438,search,5481.27,3262.13,2259.23,1.0075,200.761,-nan,-nan,0.90592,0.118847,-1.0,-1.0,109.563,2.49249,1525,5501141
439,delete,111.867,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,446.088,2.42841,1505,5369822
440,search,5320.47,3260.99,2178.06,1.02306,191.051,-nan,-nan,0.90804,0.116471,-1.0,-1.0,194.688,2.43167,1518,5369822
441,delete,26.272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.35,2.42335,1513,5338985
442,search,5320.39,3220.76,2165.24,0.999202,186.557,-nan,-nan,0.9074,0.116871,-1.0,-1.0,42.142,2.42366,1515,5338985
443,delete,30.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.807,2.40932,1510,5307279
444,search,5405.07,3223,2234.82,0.931145,196.857,-nan,-nan,0.90823,0.116297,-1.0,-1.0,41.614,2.40992,1513,5307279
445,delete,40.164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,101.597,2.39975,1509,5268382
446,search,4683.97,3202.52,2119.25,1.04606,180.897,-nan,-nan,0.90795,0.116547,-1.0,-1.0,18.87,2.39994,1510,5268382
447,delete,248.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1031.85,2.22482,1344,4922787
448,search,4541.22,3348.01,1974.92,0.932628,163.588,-nan,-nan,0.90048,0.121312,-1.0,-1.0,210.619,2.22825,1368,4922787
449,delete,34.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,143.694,2.21642,1357,4887227
450,search,4870.89,3276.33,2023.3,0.985415,177.908,-nan,-nan,0.90037,0.120997,-1.0,-1.0,145.681,2.2198,1366,4887227
451,delete,99.202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,346.317,2.17986,1329,4795082
452,search,4721.15,3270.38,1926.78,0.99336,161.347,-nan,-nan,0.90048,0.120866,-1.0,-1.0,137.706,2.18065,1338,4795082
453,delete,329.461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1442.69,2.03676,1209,4500175
454,search,4420.59,3342.82,1857.81,0.925934,168.886,-nan,-nan,0.89464,0.125924,-1.0,-1.0,301.371,2.04091,1233,4500175
455,delete,27.789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,113.083,2.03225,1227,4462648
456,search,4306.75,3290.96,1734.81,1.02701,145.63,-nan,-nan,0.89481,0.12525,-1.0,-1.0,155.158,2.03378,1235,4462648
457,delete,5.562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.765,2.03339,1235,4456761
458,search,4269.38,3260.06,1689.96,0.993304,140.033,-nan,-nan,0.89492,0.125163,-1.0,-1.0,70.001,2.03339,1237,4456761
459,delete,37.797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,192.458,2.01224,1222,4419992
460,search,4459.62,3268.48,1858.21,0.891393,166.899,-nan,-nan,0.89516,0.124989,-1.0,-1.0,92.441,2.01284,1228,4419992
461,delete,3.852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.341,2.01284,1228,4415725
462,search,4442.84,3251.87,1847.68,0.942499,165.987,-nan,-nan,0.89501,0.125028,-1.0,-1.0,14.627,2.01284,1228,4415725
463,delete,59.055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,308.44,1.98591,1196,4370609
464,search,4366.06,3318.33,1836.73,0.91728,163.494,-nan,-nan,0.89476,0.124912,-1.0,-1.0,102.767,1.98709,1206,4370609
465,delete,19.726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.21,1.97564,1199,4345244
466,search,4369.32,3293.81,1822.88,0.939983,163.672,-nan,-nan,0.89366,0.125433,-1.0,-1.0,46.321,1.97577,1202,4345244
467,delete,43.129,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.013,1.96762,1198,4319734
468,search,4330.04,3268.19,1812.18,0.879917,153.832,-nan,-nan,0.89333,0.125693,-1.0,-1.0,35.585,1.96823,1200,4319734
469,delete,17.339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.855,1.95915,1196,4298361
470,search,4341.33,3258.25,1802.04,0.891265,157.429,-nan,-nan,0.89268,0.126084,-1.0,-1.0,32.088,1.95943,1197,4298361
471,delete,138.787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,351.396,1.90577,1155,4188315
472,search,4204.73,3283.2,1752.54,0.927696,154.141,-nan,-nan,0.89105,0.127821,-1.0,-1.0,95.806,1.90754,1165,4188315
473,delete,79.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,481.991,1.85001,1115,4074567
474,search,4086.5,3300.73,1711.85,0.930999,153.052,-nan,-nan,0.88992,0.12902,-1.0,-1.0,197.874,1.85301,1135,4074567
475,delete,425.331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1660.32,1.65476,960,3691698
476,search,3523.61,3483.51,1460.97,1.03829,125.974,-nan,-nan,0.88364,0.133768,-1.0,-1.0,416.558,1.66312,1005,3691698
477,delete,42.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,209.953,1.64053,988,3642619
478,search,3524.29,3319.99,1437.12,1.01488,118.959,-nan,-nan,0.88312,0.134124,-1.0,-1.0,109.978,1.6417,997,3642619
479,delete,255.693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1164.04,1.53338,904,3421368
480,search,3485.2,3626.92,1543.99,0.865196,127.066,-nan,-nan,0.89538,0.123596,-1.0,-1.0,495.089,1.54338,938,3421368
481,delete,50.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,141.596,1.52656,924,3378034
482,search,3450.14,3298.65,1449.3,0.86281,125.651,-nan,-nan,0.8883,0.129703,-1.0,-1.0,81.255,1.52738,930,3378034
483,delete,318.314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1133.11,1.3873,803,3115682
484,search,3066.05,3472.48,1322.41,0.895326,117.215,-nan,-nan,0.88012,0.135622,-1.0,-1.0,368.188,1.39393,842,3115682
485,delete,18.781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.006,1.38961,839,3094629
486,search,3117.72,3278.94,1315.78,0.868895,116.71,-nan,-nan,0.88154,0.134697,-1.0,-1.0,78.613,1.39016,844,3094629
487,delete,6.788,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.138,1.39016,844,3086025
488,search,3135.63,3251.99,1316.74,0.893284,111.673,-nan,-nan,0.882,0.133896,-1.0,-1.0,14.172,1.39016,844,3086025
489,delete,36.173,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,152.789,1.37753,833,3052105
490,search,3062.95,3259.06,1273.43,0.868054,113.733,-nan,-nan,0.88072,0.135296,-1.0,-1.0,37.515,1.37774,835,3052105
491,delete,14.971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.361,1.37463,833,3038974
492,search,2874.97,3244.8,1251.84,0.931173,103.951,-nan,-nan,0.88044,0.13549,-1.0,-1.0,11.328,1.37463,833,3038974
493,delete,103.237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,421.812,1.30586,780,2911063
494,search,2920.62,3320.84,1236.47,0.948831,108.147,-nan,-nan,0.87808,0.136384,-1.0,-1.0,115.199,1.30818,791,2911063
495,delete,21.528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.277,1.2991,784,2888785
496,search,2797.64,3267.04,1209.24,0.914553,107.277,-nan,-nan,0.87664,0.137255,-1.0,-1.0,16.476,1.29913,785,2888785
497,delete,39.008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,128.743,1.27627,768,2829718
498,search,2830.1,3261.38,1194.34,0.907964,105.703,-nan,-nan,0.87503,0.138125,-1.0,-1.0,33.781,1.27684,770,2829718
499,delete,16.216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.746,1.27684,770,2816082
500,search,2702.68,3229.99,1093.33,0.991909,94.7944,-nan,-nan,0.87498,0.138244,-1.0,-1.0,12.873,1.27684,770,2816082
501,delete,27.868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.406,1.26517,761,2790880
502,search,2830.65,3239.62,1181.66,0.85648,107.407,-nan,-nan,0.87437,0.138568,-1.0,-1.0,12.431,1.26517,761,2790880
503,delete,18.896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.387,1.26025,757,2774459
504,search,2776.97,3234.33,1154.66,0.886522,101.472,-nan,-nan,0.87338,0.13908,-1.0,-1.0,11.914,1.26025,757,2774459
505,delete,71.802,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,153.495,1.2286,739,2714683
506,search,2678.03,3238,1085.57,1.03208,91.0106,-nan,-nan,0.87194,0.139822,-1.0,-1.0,31.474,1.22915,741,2714683
507,delete,40.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.144,1.21642,733,2680986
508,search,2644.47,3225.37,1067.41,1.00653,93.7509,-nan,-nan,0.87144,0.139895,-1.0,-1.0,22.687,1.21655,734,2680986
509,delete,22.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.48,1.20635,728,2662966
510,search,2555.58,3229.94,1104.99,1.05744,94.2531,-nan,-nan,0.87039,0.14035,-1.0,-1.0,40.91,1.20711,731,2662966
511,delete,14.743,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.617,1.19964,725,2642855
512,search,2669.19,3215.05,1124.77,0.894691,97.1487,-nan,-nan,0.86934,0.141055,-1.0,-1.0,8.295,1.19964,725,2642855
513,insert,195.502,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,254.596,1.30471,762,2906838
514,search,2416.3,3328.46,1149.99,0.964045,97.2351,-nan,-nan,0.87251,0.139927,-1.0,-1.0,27.752,1.30485,765,2906838
515,insert,3.077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.523,1.30655,767,2913746
516,search,2737.19,3317.83,1147.62,1.01443,99.5861,-nan,-nan,0.87328,0.139457,-1.0,-1.0,27.153,1.30677,769,2913746
517,insert,25.525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.33,1.31227,771,2936862
518,search,2728.04,3344.85,1200.94,0.935599,105.289,-nan,-nan,0.87356,0.13903,-1.0,-1.0,11.367,1.31227,771,2936862
519,insert,82.086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,116.43,1.34433,780,3009732
520,search,2836.87,3386.3,1177.05,1.05478,95.9398,-nan,-nan,0.87595,0.138859,-1.0,-1.0,71.62,1.34441,785,3009732
521,insert,21.068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.293,1.35021,789,3025906
522,search,2980.94,3374.04,1274.3,0.951973,117.037,-nan,-nan,0.87668,0.138098,-1.0,-1.0,22.975,1.35021,790,3025906
523,insert,51.085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.046,1.36607,797,3061899
524,search,2913.28,3385.74,1212.04,0.996898,101.61,-nan,-nan,0.87733,0.13801,-1.0,-1.0,41.261,1.36614,800,3061899
525,insert,61.289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93,1.38449,808,3101209
526,search,3059.52,3378.99,1302.23,0.926886,117.73,-nan,-nan,0.87841,0.137317,-1.0,-1.0,40.447,1.38489,811,3101209
527,insert,632.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,943.075,1.57427,929,3522334
528,search,3290.57,3368.9,1333.65,1.08197,108.472,-nan,-nan,0.88664,0.131366,-1.0,-1.0,204.792,1.57645,949,3522334
529,insert,360.872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,570.691,1.69686,1014,3797294
530,search,3607.5,3364.32,1481.83,1.08783,120.726,-nan,-nan,0.89122,0.129196,-1.0,-1.0,199.66,1.69771,1030,3797294
531,insert,97.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,144.098,1.72301,1044,3853781
532,search,3857.6,3310.69,1636.18,0.896864,146.149,-nan,-nan,0.89321,0.12743,-1.0,-1.0,125.415,1.72333,1053,3853781
533,insert,24.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.771,1.73058,1058,3873352
534,search,3887.09,3285.75,1636.73,0.920917,148.222,-nan,-nan,0.89371,0.126638,-1.0,-1.0,103.111,1.73064,1065,3873352
535,insert,25.506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.745,1.73762,1072,3893308
536,search,3896.47,3265,1643.05,0.911835,145.753,-nan,-nan,0.89457,0.126209,-1.0,-1.0,77.399,1.73852,1077,3893308
537,insert,7.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.423,1.74185,1078,3901271
538,search,3886.99,3247.83,1619.63,0.935806,141.383,-nan,-nan,0.89409,0.12659,-1.0,-1.0,15.509,1.74185,1078,3901271
539,insert,27.201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.022,1.74886,1081,3925164
540,search,3904.94,3262.73,1624.96,0.957087,141.7,-nan,-nan,0.89496,0.125682,-1.0,-1.0,41.966,1.74897,1084,3925164
541,insert,541.349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,810.14,1.93325,1175,4320915
542,search,4294.68,3330.28,1823.84,0.940486,161.564,-nan,-nan,0.89872,0.123679,-1.0,-1.0,318.031,1.93665,1208,4320915
543,insert,58.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.189,1.95324,1218,4360814
544,search,4383.73,3235.13,1818.1,0.921105,162.295,-nan,-nan,0.89994,0.122732,-1.0,-1.0,117.234,1.95376,1231,4360814
545,insert,13.054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.251,1.95761,1232,4370220
546,search,4335.78,3192.1,1756.79,1.10201,147.775,-nan,-nan,0.90014,0.122741,-1.0,-1.0,22.882,1.9577,1233,4370220
547,insert,200.853,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,306.213,2.02076,1275,4510675
548,search,4555.29,3202.21,1889.69,0.970138,161.03,-nan,-nan,0.90249,0.121012,-1.0,-1.0,46.641,2.02076,1280,4510675
549,insert,284.665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,322.286,2.12186,1308,4744845
550,search,4624.74,3229.6,1891.05,0.989333,159.109,-nan,-nan,0.89802,0.1265,-1.0,-1.0,100.958,2.12202,1313,4744845
551,insert,33.162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.424,2.13498,1316,4771433
552,search,4621.49,3227.45,1869.98,0.987076,153.509,-nan,-nan,0.89837,0.12565,-1.0,-1.0,41.662,2.13498,1317,4771433
553,insert,11.263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.049,2.13784,1319,4782909
554,search,4757.75,3220.34,1963.82,0.904206,172.122,-nan,-nan,0.89903,0.124551,-1.0,-1.0,37.499,2.13784,1320,4782909
555,insert,549.768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,793.104,2.31015,1440,5180322
556,search,5117.88,3235.65,2122.06,0.927396,181.356,-nan,-nan,0.90436,0.119942,-1.0,-1.0,115.84,2.31125,1451,5180322
557,insert,24.254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.509,2.31758,1454,5203220
558,search,5196.07,3224.55,2166.88,0.92585,192.478,-nan,-nan,0.90495,0.119581,-1.0,-1.0,41.523,2.31758,1456,5203220
559,insert,6.812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.477,2.31965,1458,5210154
560,search,5087.95,3221.71,2066.14,1.02345,171.341,-nan,-nan,0.90543,0.1195,-1.0,-1.0,36.149,2.32,1460,5210154
561,insert,9.354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.334,2.32314,1460,5215426
562,search,5185.32,3219.45,2153.78,0.986308,186.755,-nan,-nan,0.90535,0.119572,-1.0,-1.0,16.395,2.32314,1460,5215426
563,insert,61.564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.79,2.33689,1470,5252726
564,search,5209.55,3220.33,2148.85,0.950768,187.635,-nan,-nan,0.90526,0.120055,-1.0,-1.0,29.443,2.33725,1471,5252726
