step_num,step_type,latency_ms,worker_partition_size,worker_scan_time_ms,worker_scan_throughput,worker_result_time_ms,measured_ipc,cache_miss_rate,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
366,search,7972.26,3280.32,3132.12,0.959428,276.069,-nan,-nan,0.92701,0.10321,-1.0,-1.0,70.967,3.50117,2172,7863722
367,insert,36.396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,101.301,3.51448,2182,7895271
368,search,7921.59,3275.94,3153.66,0.965028,279.418,-nan,-nan,0.92761,0.102772,-1.0,-1.0,73.37,3.51513,2187,7895271
369,insert,78.936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,186.831,3.54127,2205,7961194
370,search,7964.06,3277.22,3163.65,1.03215,278.991,-nan,-nan,0.92822,0.101962,-1.0,-1.0,64.212,3.54213,2208,7961194
371,insert,12.037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.089,3.54478,2209,7970239
372,search,8516.98,3276.67,3165.71,1.00892,274.236,-nan,-nan,0.92855,0.101739,-1.0,-1.0,27.083,3.54478,2209,7970239
373,insert,56.363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.787,3.55899,2217,8010868
374,search,9959.97,3280.33,3162.56,0.989672,274.802,-nan,-nan,0.92889,0.10133,-1.0,-1.0,39.469,3.55906,2218,8010868
375,insert,43.074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.927,3.57032,2224,8040698
376,search,11252,3277.98,4004.77,0.773153,328.923,-nan,-nan,0.92883,0.101317,-1.0,-1.0,51.07,3.57053,2225,8040698
377,insert,80.514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,167.057,3.59673,2237,8104748
378,search,10984.5,3284.57,3703.12,0.830653,323.944,-nan,-nan,0.92944,0.100792,-1.0,-1.0,32.915,3.59673,2237,8104748
379,insert,8.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.662,3.59897,2238,8109755
380,search,8310.39,3284.81,3670.94,0.847375,321.899,-nan,-nan,0.92948,0.100729,-1.0,-1.0,21.938,3.59897,2238,8109755
381,insert,22.379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.728,3.60881,2241,8130382
382,search,6799.04,3290.02,3026.57,1.07178,256.706,-nan,-nan,0.92949,0.100682,-1.0,-1.0,21.657,3.60881,2241,8130382
383,insert,25.739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.979,3.61719,2248,8153290
384,search,6607.82,3290.08,2910.76,1.1493,245.828,-nan,-nan,0.92958,0.100719,-1.0,-1.0,19.871,3.61719,2248,8153290
385,delete,13.399,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.371,3.61719,2248,8138873
386,search,6322.71,3284.48,2700.25,1.25694,224.586,-nan,-nan,0.92954,0.100798,-1.0,-1.0,21.106,3.61719,2248,8138873
387,delete,18.681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,122,3.61094,2243,8115069
388,search,7603.67,3282.02,2918.05,1.14305,243.597,-nan,-nan,0.92981,0.100564,-1.0,-1.0,38.316,3.61113,2245,8115069
389,delete,12.058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.955,3.60887,2242,8101157
390,search,7122.21,3274.12,2426.34,1.36244,200.847,-nan,-nan,0.92947,0.100616,-1.0,-1.0,30.997,3.60914,2243,8101157
391,delete,67.747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,438.603,3.57372,2211,8014644
392,search,6934.31,3284.93,2327.29,1.46986,192.579,-nan,-nan,0.92901,0.100344,-1.0,-1.0,126.106,3.57513,2223,8014644
393,delete,32.137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.174,3.57216,2221,7978358
394,search,7035.48,3248.01,2316.65,1.45456,196.482,-nan,-nan,0.92825,0.101069,-1.0,-1.0,41.546,3.57223,2223,7978358
395,delete,24.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,173.946,3.56098,2215,7957094
396,search,7029.54,3246.88,2392.96,1.40385,199.989,-nan,-nan,0.92804,0.101247,-1.0,-1.0,41.018,3.56141,2217,7957094
397,delete,88.756,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,744.735,3.50092,2180,7823916
398,search,7258.37,3254.57,2647.19,1.20546,216.002,-nan,-nan,0.92788,0.101241,-1.0,-1.0,123.152,3.50274,2190,7823916
399,delete,5.717,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.809,3.50059,2188,7818430
400,search,7317.85,3240.49,2614.33,1.2245,219.375,-nan,-nan,0.9278,0.101411,-1.0,-1.0,44.786,3.50103,2189,7818430
401,delete,21.766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.618,3.49705,2186,7800702
402,search,7779.17,3232.72,2608.14,1.25248,219.646,-nan,-nan,0.92694,0.102691,-1.0,-1.0,25.38,3.49705,2186,7800702
403,delete,243.986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1651.94,3.36351,2079,7517858
404,search,10490,3278.3,3081.8,0.924907,271.745,-nan,-nan,0.92496,0.104087,-1.0,-1.0,128.764,3.36642,2095,7517858
405,delete,44.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,237.49,3.35226,2085,7451637
406,search,6975.19,3223.2,2533.83,1.20341,205.506,-nan,-nan,0.9252,0.104017,-1.0,-1.0,49.248,3.3526,2087,7451637
407,delete,86.914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,582.834,3.30731,2054,7360417
408,search,6805.75,3227.11,2490.82,1.23267,198.103,-nan,-nan,0.92445,0.104946,-1.0,-1.0,56.566,3.30809,2060,7360417
409,delete,131.726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,581.422,3.20732,2025,7131620
410,search,6712.63,3205.17,2442.78,1.19439,197.941,-nan,-nan,0.92433,0.104829,-1.0,-1.0,108.229,3.20827,2032,7131620
411,delete,246.847,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1592.16,3.09473,1935,6867617
412,search,6500.61,3223.7,2352.71,1.19726,191.469,-nan,-nan,0.92418,0.105013,-1.0,-1.0,199.88,3.09853,1955,6867617
413,delete,15.077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.288,3.09355,1951,6850098
414,search,6625.14,3187.44,2435.66,1.16785,201.184,-nan,-nan,0.92431,0.104867,-1.0,-1.0,32.152,3.09356,1952,6850098
415,delete,68.682,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,480.811,3.06045,1926,6782921
416,search,6514.53,3193.65,2406.96,1.19461,193.813,-nan,-nan,0.92399,0.105186,-1.0,-1.0,63.964,3.06126,1930,6782921
417,delete,212.107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1097.53,2.97239,1866,6562039
418,search,6414.29,3189.42,2406.72,1.08947,195.276,-nan,-nan,0.9231,0.105314,-1.0,-1.0,189.743,2.97472,1879,6562039
419,delete,27.807,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.302,2.97239,1877,6536285
420,search,6441.52,3158.81,2404.45,1.09911,194.264,-nan,-nan,0.92349,0.105234,-1.0,-1.0,22.79,2.97239,1877,6536285
421,delete,25.027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.081,2.96205,1872,6510820
422,search,6684.13,3158.8,2621.75,0.96842,230.983,-nan,-nan,0.92391,0.104579,-1.0,-1.0,34.807,2.96212,1873,6510820
423,delete,215.535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,628.916,2.88847,1814,6334168
424,search,6489.04,3165.54,2546.06,0.989822,235.46,-nan,-nan,0.92257,0.105145,-1.0,-1.0,118.023,2.89051,1823,6334168
425,delete,19.474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.635,2.8887,1822,6316443
426,search,6490.65,3146.51,2546.11,0.957333,225.064,-nan,-nan,0.92288,0.105253,-1.0,-1.0,22.789,2.8887,1822,6316443
427,delete,63.584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.966,2.88323,1819,6266345
428,search,6453.44,3115.78,2511.01,0.958659,225.548,-nan,-nan,0.92244,0.105881,-1.0,-1.0,21.797,2.88323,1819,6266345
429,delete,557.224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2543.05,2.66144,1596,5883847
430,search,5926.21,3384.79,2418.77,0.935547,219.439,-nan,-nan,0.91064,0.113696,-1.0,-1.0,499.515,2.67126,1657,5883847
431,delete,69.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,308.684,2.63392,1631,5801380
432,search,5800.48,3214.99,2251.75,1.04425,192.462,-nan,-nan,0.90907,0.115458,-1.0,-1.0,99.302,2.63486,1640,5801380
433,delete,225.372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1090.7,2.53741,1565,5607567
434,search,5615.36,3236.68,2208.56,0.984912,189.901,-nan,-nan,0.90576,0.117897,-1.0,-1.0,167.465,2.54168,1579,5607567
435,delete,87.931,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,286.953,2.50908,1554,5512176
436,search,5607.39,3191.84,2212.8,0.962684,200.727,-nan,-nan,0.9053,0.118105,-1.0,-1.0,174.743,2.51176,1562,5512176
437,delete,11.648,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.958,2.50704,1560,5501141
438,search,5519.96,3170.06,2133.36,1.02262,188.265,-nan,-nan,0.9052,0.118537,-1.0,-1.0,103.875,2.50704,1564,5501141
439,delete,110.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,454.888,2.44382,1545,5369822
440,search,5554.66,3174.7,2184.79,0.963067,202.11,-nan,-nan,0.90782,0.115544,-1.0,-1.0,120.383,2.44633,1553,5369822
441,delete,28.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.492,2.44106,1550,5338985
442,search,5512.97,3147.13,2128.91,1.00086,189.06,-nan,-nan,0.9072,0.116345,-1.0,-1.0,41.334,2.44108,1552,5338985
443,delete,29.698,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.771,2.42699,1544,5307279
444,search,5523.23,3147.04,2163.42,0.968176,189.954,-nan,-nan,0.9078,0.115715,-1.0,-1.0,35.39,2.42737,1546,5307279
445,delete,41.985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.737,2.41579,1541,5268382
446,search,5506.72,3129.04,2143.9,0.951002,193.554,-nan,-nan,0.90761,0.116014,-1.0,-1.0,17.574,2.41579,1541,5268382
447,delete,349.785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,983.052,2.24036,1383,4922787
448,search,4895.33,3239.82,1981.06,0.953832,170.538,-nan,-nan,0.90091,0.120346,-1.0,-1.0,175.582,2.24344,1399,4922787
449,delete,30.952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,104.11,2.23526,1390,4887227
450,search,5040.08,3194.47,1980.42,0.910561,175.049,-nan,-nan,0.90127,0.120146,-1.0,-1.0,98.822,2.23677,1393,4887227
451,delete,122.582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,349.999,2.19352,1361,4795082
452,search,4923.31,3193.35,1937.36,0.919689,169.789,-nan,-nan,0.90064,0.12119,-1.0,-1.0,88.807,2.19365,1365,4795082
453,delete,358.232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1402.52,2.04477,1245,4500175
454,search,4553.62,3261.13,1813.11,0.941748,161.812,-nan,-nan,0.89663,0.124143,-1.0,-1.0,317.203,2.0515,1269,4500175
455,delete,30.412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.332,2.04331,1265,4462648
456,search,4494.7,3196.97,1730.68,1.04412,146.843,-nan,-nan,0.89717,0.123658,-1.0,-1.0,88.854,2.04407,1271,4462648
457,delete,6.793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.339,2.04262,1270,4456761
458,search,4571.44,3180.45,1804.42,0.964246,158.702,-nan,-nan,0.89697,0.123567,-1.0,-1.0,14.987,2.04262,1270,4456761
459,delete,45.441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,201.136,2.02011,1256,4419992
460,search,4512.91,3190.04,1760.27,0.979904,155.252,-nan,-nan,0.89718,0.122965,-1.0,-1.0,36.747,2.02033,1258,4419992
461,delete,5.275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.998,2.02003,1258,4415725
462,search,4527.99,3179.59,1768.03,0.95511,156.571,-nan,-nan,0.89771,0.122821,-1.0,-1.0,14.951,2.02003,1258,4415725
463,delete,56.769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,251.944,1.99514,1230,4370609
464,search,4421.98,3225.74,1776.17,0.94472,161.865,-nan,-nan,0.89622,0.123792,-1.0,-1.0,32.635,1.99554,1232,4370609
465,delete,23.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.296,1.98445,1226,4345244
466,search,4375.37,3211.69,1694.1,0.982545,149.862,-nan,-nan,0.89448,0.125143,-1.0,-1.0,23.191,1.98467,1227,4345244
467,delete,30.491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.468,1.97683,1223,4319734
468,search,4305.94,3197.13,1648.38,1.02547,141.488,-nan,-nan,0.89421,0.125262,-1.0,-1.0,14.514,1.97683,1223,4319734
469,delete,20.704,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.383,1.96637,1217,4298361
470,search,4417.13,3196.68,1745.85,0.937627,153.634,-nan,-nan,0.89306,0.125789,-1.0,-1.0,14.451,1.96637,1217,4298361
471,delete,150.649,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,397.33,1.91272,1169,4188315
472,search,4281.12,3242.5,1706.12,0.922692,156.967,-nan,-nan,0.89226,0.125864,-1.0,-1.0,120.308,1.91438,1180,4188315
473,delete,127.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,423.125,1.86271,1140,4074567
474,search,4168.78,3218.7,1658.13,0.964827,152.138,-nan,-nan,0.89039,0.126814,-1.0,-1.0,108.959,1.86441,1149,4074567
475,delete,418.496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1611.42,1.65922,984,3691698
476,search,3693.85,3394.64,1511.17,0.922887,135.588,-nan,-nan,0.88208,0.131647,-1.0,-1.0,383.8,1.66581,1023,3691698
477,delete,40.924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,181.378,1.64545,1010,3642619
478,search,3724.25,3235.96,1493.02,0.97218,134.463,-nan,-nan,0.88194,0.131655,-1.0,-1.0,117.382,1.64701,1020,3642619
479,delete,245.182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1256.27,1.54268,923,3421368
480,search,3383.89,3336.37,1339.81,1.04599,116.766,-nan,-nan,0.87648,0.142482,-1.0,-1.0,407.254,1.55264,944,3421368
481,delete,42.286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,115.917,1.5364,934,3378034
482,search,3392.72,3226.07,1321.01,1.02928,115.508,-nan,-nan,0.87855,0.139709,-1.0,-1.0,165.119,1.53696,940,3378034
483,delete,315.582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,946.037,1.4003,830,3115682
484,search,3153.05,3341.49,1278.01,0.921464,117.384,-nan,-nan,0.87625,0.139827,-1.0,-1.0,288.602,1.40513,855,3115682
485,delete,19.031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.607,1.40036,852,3094629
486,search,3167.43,3220.19,1267.1,0.982993,120.341,-nan,-nan,0.87714,0.139433,-1.0,-1.0,87.118,1.40117,859,3094629
487,delete,7.665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.937,1.4009,859,3086025
488,search,3122.8,3187.43,1225.02,0.962306,105.307,-nan,-nan,0.87685,0.139646,-1.0,-1.0,15.719,1.4009,859,3086025
489,delete,50.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,102.351,1.38948,853,3052105
490,search,3148.59,3177.11,1252.74,0.928128,114.3,-nan,-nan,0.87619,0.140249,-1.0,-1.0,27.086,1.38965,854,3052105
491,delete,20.632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.5,1.38604,852,3038974
492,search,3154.69,3168.2,1250.23,0.904875,117.847,-nan,-nan,0.87583,0.140492,-1.0,-1.0,14.545,1.38604,852,3038974
493,delete,187.163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,458.372,1.3115,793,2911063
494,search,2974.37,3267.42,1196.59,0.936926,109.166,-nan,-nan,0.87365,0.141887,-1.0,-1.0,70.731,1.31218,799,2911063
495,delete,23.863,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.626,1.30448,792,2888785
496,search,2912.16,3238.16,1155.26,0.924685,106.022,-nan,-nan,0.8717,0.142806,-1.0,-1.0,24.588,1.30452,793,2888785
497,delete,72.247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,143.75,1.28237,778,2829718
498,search,2926.54,3216.66,1147.88,1.01822,102.065,-nan,-nan,0.86987,0.143957,-1.0,-1.0,20.725,1.28248,779,2829718
499,delete,18.337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.102,1.28042,778,2816082
500,search,2882.21,3200.22,1148.47,0.937005,98.604,-nan,-nan,0.8697,0.144089,-1.0,-1.0,12.744,1.28042,778,2816082
501,delete,31.683,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.026,1.2693,770,2790880
502,search,2880.69,3205.43,1140.79,0.944859,104.155,-nan,-nan,0.86956,0.144239,-1.0,-1.0,22.434,1.26939,771,2790880
503,delete,17.939,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.233,1.26629,770,2774459
504,search,2868.03,3184.47,1132.81,0.923681,101.729,-nan,-nan,0.86923,0.144694,-1.0,-1.0,38.1,1.26687,772,2774459
505,delete,76.395,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,160.501,1.23505,753,2714683
506,search,2827.97,3187.6,1116.04,0.955544,108.453,-nan,-nan,0.86776,0.1453,-1.0,-1.0,53.484,1.23592,756,2714683
507,delete,47.616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.66,1.22446,749,2680986
508,search,2805.87,3173.92,1107.84,0.919727,102.299,-nan,-nan,0.86699,0.145583,-1.0,-1.0,23.262,1.22464,750,2680986
509,delete,23.655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.38,1.21547,745,2662966
510,search,2774.08,3168.7,1094.19,0.92405,99.8279,-nan,-nan,0.86697,0.145321,-1.0,-1.0,38.675,1.21607,747,2662966
511,delete,25.996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.976,1.21035,742,2642855
512,search,2750.39,3154.82,1087.65,0.908356,101.78,-nan,-nan,0.86512,0.146382,-1.0,-1.0,22.626,1.21064,743,2642855
513,insert,410.054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,382.081,1.31505,770,2906838
514,search,4197.41,3287.01,1263.18,0.928532,112.515,-nan,-nan,0.86792,0.144679,-1.0,-1.0,92.617,1.31577,777,2906838
515,insert,9.314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.274,1.31796,778,2913746
516,search,3053.49,3255.62,1225.68,0.905076,112.051,-nan,-nan,0.86811,0.144618,-1.0,-1.0,11.963,1.31796,778,2913746
517,insert,24.947,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.534,1.32195,781,2936862
518,search,2629.15,3281.46,909.081,1.33386,81.5704,-nan,-nan,0.86963,0.143432,-1.0,-1.0,12.368,1.32195,781,2936862
519,insert,126.058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,164.45,1.35524,793,3009732
520,search,2678.8,3312.84,935.21,1.31857,83.4887,-nan,-nan,0.87109,0.143398,-1.0,-1.0,62.243,1.35633,801,3009732
521,insert,14.221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.8,1.36152,803,3025906
522,search,2689.25,3293.24,951.685,1.24261,83.0405,-nan,-nan,0.87132,0.14344,-1.0,-1.0,17.301,1.36176,804,3025906
523,insert,32.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.68,1.37724,810,3061899
524,search,2716.75,3304.14,963.869,1.29259,83.0145,-nan,-nan,0.87195,0.143205,-1.0,-1.0,34.202,1.37767,814,3061899
525,insert,33.475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.41,1.3936,821,3101209
526,search,2779.22,3299.06,999.956,1.34183,85.362,-nan,-nan,0.8719,0.142935,-1.0,-1.0,10.744,1.3936,821,3101209
527,insert,407.719,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,565.275,1.57791,906,3522334
528,search,3133.36,3451.61,1174.63,1.21736,101.431,-nan,-nan,0.88115,0.136557,-1.0,-1.0,154.374,1.57969,926,3522334
529,insert,216.392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,379.045,1.69791,986,3797294
530,search,3494.85,3463.63,1352.43,1.13953,113.996,-nan,-nan,0.88934,0.130951,-1.0,-1.0,273.325,1.7003,1005,3797294
531,insert,94.709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,119.643,1.72708,1015,3853781
532,search,3634.71,3418.89,1381.1,1.10883,119.234,-nan,-nan,0.89036,0.129858,-1.0,-1.0,174.437,1.72741,1023,3853781
533,insert,28.763,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.439,1.7364,1028,3873352
534,search,3746.09,3390.87,1486.36,1.08824,126.386,-nan,-nan,0.89029,0.129856,-1.0,-1.0,93.025,1.7364,1033,3873352
535,insert,25.806,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.607,1.74404,1042,3893308
536,search,3748.28,3358.79,1464.43,1.10509,124.704,-nan,-nan,0.89095,0.129461,-1.0,-1.0,68.761,1.74406,1047,3893308
537,insert,4.544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.604,1.74509,1047,3901271
538,search,3765.83,3342.63,1469.94,1.07062,124.819,-nan,-nan,0.89132,0.129347,-1.0,-1.0,27.822,1.74539,1048,3901271
539,insert,27.274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.86,1.75392,1054,3925164
540,search,3884.22,3345.65,1570.93,0.976927,139.261,-nan,-nan,0.8918,0.129055,-1.0,-1.0,13.099,1.75392,1054,3925164
541,insert,288.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,519.889,1.93769,1127,4320915
542,search,4084.86,3461.81,1670.9,1.01651,138.417,-nan,-nan,0.89573,0.126208,-1.0,-1.0,202.101,1.94017,1156,4320915
543,insert,28.873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.671,1.95381,1168,4360814
544,search,4202.85,3373.14,1693.28,1.05137,139.602,-nan,-nan,0.89722,0.124989,-1.0,-1.0,97.05,1.95428,1181,4360814
545,insert,5.346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.415,1.95676,1184,4370220
546,search,4241.93,3331.92,1701.85,1.00673,138.713,-nan,-nan,0.8975,0.124906,-1.0,-1.0,83.794,1.9572,1191,4370220
547,insert,209.241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,364.985,2.021,1239,4510675
548,search,4567.81,3299.72,1849.74,0.947838,162.107,-nan,-nan,0.90004,0.122891,-1.0,-1.0,73.443,2.02165,1246,4510675
549,insert,257.674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,312.431,2.12122,1269,4744845
550,search,4681.89,3336.1,1904.54,0.927239,168.101,-nan,-nan,0.89577,0.12691,-1.0,-1.0,132.637,2.12177,1277,4744845
551,insert,27.507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.652,2.13299,1278,4771433
552,search,4714.65,3323.77,1912.82,0.956521,169.388,-nan,-nan,0.89601,0.126477,-1.0,-1.0,109.352,2.13329,1285,4771433
553,insert,16.972,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.513,2.13754,1286,4782909
554,search,4740.64,3317.78,1903.05,0.987529,166.893,-nan,-nan,0.89763,0.12497,-1.0,-1.0,93.398,2.13779,1293,4782909
