step_num,step_type,latency_ms,recall_mean,recall_std_dev,mainteance_ms,index_mem_gb
985,delete,72.74,-1.0,-1.0,0.0,2.47091
986,search,4510.24,0.85185,0.160648,9.164,2.47091
987,delete,76.914,-1.0,-1.0,0.0,2.45173
988,search,4482.64,0.85137,0.161231,9.179,2.45173
989,delete,32.73,-1.0,-1.0,0.0,2.44432
990,search,4478.85,0.85115,0.161431,8.745,2.44432
991,delete,110.526,-1.0,-1.0,0.0,2.40929
992,search,4464.43,0.85514,0.156573,9.055,2.40929
993,delete,146.108,-1.0,-1.0,0.0,2.37182
994,search,4534.73,0.85466,0.156757,6.078,2.37182
995,delete,71.242,-1.0,-1.0,0.0,2.33899
996,search,4548.5,0.85297,0.158104,8.553,2.33899
997,delete,48.196,-1.0,-1.0,0.0,2.3246
998,search,4897.73,0.85288,0.158189,8.954,2.3246
999,delete,184.913,-1.0,-1.0,0.0,2.2681
1000,search,4842.4,0.85191,0.158325,8.652,2.2681
1001,delete,192.119,-1.0,-1.0,0.0,2.2139
1002,search,4721.6,0.85083,0.159079,8.838,2.2139
1003,delete,77.874,-1.0,-1.0,0.0,2.19173
1004,search,4838.87,0.85056,0.159448,9.657,2.19173
1005,delete,44.494,-1.0,-1.0,0.0,2.18165
1006,search,4937.46,0.84988,0.159804,9.346,2.18165
1007,delete,301.365,-1.0,-1.0,0.0,2.08453
1008,search,4822.04,0.84812,0.160736,9.198,2.08453
1009,delete,499.087,-1.0,-1.0,0.0,1.93794
1010,search,4658.6,0.84779,0.160149,10.54,1.93794
1011,delete,685.317,-1.0,-1.0,0.0,1.75694
1012,search,4474.97,0.84243,0.162592,9.138,1.75694
1013,delete,21.119,-1.0,-1.0,0.0,1.75079
1014,search,4433.93,0.84233,0.162589,9.529,1.75079
1015,delete,421.241,-1.0,-1.0,0.0,1.61054
1016,search,5154.16,0.83983,0.163054,11.564,1.61054
1017,delete,574.61,-1.0,-1.0,0.0,1.45285
1018,search,4367.08,0.83867,0.163142,9.368,1.45285
1019,delete,35.649,-1.0,-1.0,0.0,1.4406
1020,search,4386.8,0.83855,0.162983,8.659,1.4406
1021,delete,186.004,-1.0,-1.0,0.0,1.3834
1022,search,4277.7,0.83628,0.164337,9.157,1.3834
1023,delete,141.716,-1.0,-1.0,0.0,1.34051
1024,search,4195.5,0.83442,0.165907,8.794,1.34051
1025,insert,67.183,-1.0,-1.0,0.0,1.34772
1026,search,4297.26,0.83477,0.165493,8.254,1.34772
1027,insert,413.522,-1.0,-1.0,0.0,1.39918
1028,search,4523.74,0.837,0.164666,9.98,1.39918
1029,insert,1118.95,-1.0,-1.0,0.0,1.53221
1030,search,4108.91,0.84216,0.16135,2500.39,1.53226
1031,insert,1865.01,-1.0,-1.0,0.0,1.7822
1032,search,4337.89,0.84574,0.161938,3319.96,1.78073
1033,insert,1154.67,-1.0,-1.0,0.0,1.94648
1034,search,4440.96,0.84954,0.160537,2606.85,1.94561
1035,insert,686.512,-1.0,-1.0,0.0,2.05195
1036,search,4509.97,0.84966,0.161371,2586.75,2.05221
1037,insert,28.736,-1.0,-1.0,0.0,2.05679
1038,search,4401.76,0.84996,0.161042,8.771,2.05679
1039,insert,151.903,-1.0,-1.0,0.0,2.08479
1040,search,4538.91,0.85054,0.160797,8.736,2.08479
1041,insert,16.031,-1.0,-1.0,0.0,2.08751
1042,search,4460.23,0.85016,0.161333,10.195,2.08751
1043,insert,56.116,-1.0,-1.0,0.0,2.09493
1044,search,4477.3,0.85032,0.161079,9.8,2.09493
1045,insert,128.893,-1.0,-1.0,0.0,2.11048
1046,search,4519.2,0.85158,0.16001,9.751,2.11048
1047,insert,10.622,-1.0,-1.0,0.0,2.1117
1048,search,4394.12,0.85102,0.16032,9.427,2.1117
1049,insert,45.545,-1.0,-1.0,0.0,2.11761
1050,search,4475.89,0.8511,0.160335,10.652,2.11761
1051,insert,290.453,-1.0,-1.0,0.0,2.15328
1052,search,4422.84,0.85199,0.159646,9.269,2.15328
1053,insert,138.916,-1.0,-1.0,0.0,2.17072
1054,search,4463.37,0.85218,0.159523,8.968,2.17072
1055,insert,89.333,-1.0,-1.0,0.0,2.18452
1056,search,4422.53,0.85294,0.158907,8.779,2.18452
1057,insert,16.084,-1.0,-1.0,0.0,2.1864
1058,search,4292.78,0.85237,0.159239,8.835,2.1864
1059,insert,56.422,-1.0,-1.0,0.0,2.1913
1060,search,4295.49,0.85274,0.159064,8.497,2.1913
1061,insert,23.715,-1.0,-1.0,0.0,2.1948
1062,search,4311.73,0.85285,0.159017,8.822,2.1948
1063,insert,33.236,-1.0,-1.0,0.0,2.19881
1064,search,4280.13,0.85218,0.159498,8.649,2.19881
1065,insert,773.199,-1.0,-1.0,0.0,2.31456
1066,search,4372.74,0.85367,0.158251,2790.62,2.31483
1067,insert,11.875,-1.0,-1.0,0.0,2.31714
1068,search,4347.21,0.85365,0.158007,8.901,2.31714
1069,insert,90.968,-1.0,-1.0,0.0,2.33183
1070,search,4352.5,0.85448,0.157106,9.307,2.33183
1071,insert,68.97,-1.0,-1.0,0.0,2.34138
1072,search,4359.06,0.8545,0.157207,9.442,2.34138
1073,insert,76.055,-1.0,-1.0,0.0,2.34905
1074,search,4296.23,0.85373,0.157726,9.001,2.34905
1075,insert,31.955,-1.0,-1.0,0.0,2.35244
1076,search,4345.81,0.85403,0.157443,8.606,2.35244
1077,insert,75.621,-1.0,-1.0,0.0,2.36249
1078,search,4346.85,0.85408,0.157559,8.878,2.36249
1079,insert,68.06,-1.0,-1.0,0.0,2.36937
1080,search,4315.77,0.85379,0.157635,8.937,2.36937
1081,insert,1043.3,-1.0,-1.0,0.0,2.51008
1082,search,4412,0.85588,0.157168,8.787,2.51008
1083,insert,1.696,-1.0,-1.0,0.0,2.51043
1084,search,4400.68,0.85586,0.157202,8.749,2.51043
1085,insert,55.342,-1.0,-1.0,0.0,2.51919
1086,search,4382.35,0.8562,0.156887,8.383,2.51919
1087,insert,31.023,-1.0,-1.0,0.0,2.52385
1088,search,4361.04,0.85641,0.156856,8.458,2.52385
1089,insert,951.639,-1.0,-1.0,0.0,2.68921
1090,search,4506.16,0.85922,0.154965,3679.32,2.69184
1091,insert,116.785,-1.0,-1.0,0.0,2.71377
1092,search,4536.92,0.86075,0.153837,2849.45,2.71456
1093,insert,57.128,-1.0,-1.0,0.0,2.72434
1094,search,4512.56,0.86031,0.15394,9.224,2.72434
1095,insert,1008.01,-1.0,-1.0,0.0,2.89405
1096,search,4495.01,0.86289,0.152949,3056.82,2.89374
1097,insert,53.305,-1.0,-1.0,0.0,2.90153
1098,search,4437.25,0.86285,0.153118,8.746,2.90153
1099,insert,26.241,-1.0,-1.0,0.0,2.90558
1100,search,4399.68,0.86245,0.153379,8.434,2.90558
1101,insert,112.315,-1.0,-1.0,0.0,2.92325
1102,search,4603.35,0.86302,0.153121,8.775,2.92325
1103,insert,209.149,-1.0,-1.0,0.0,2.96313
1104,search,4583.48,0.86541,0.151755,8.806,2.96313
1105,insert,1.853,-1.0,-1.0,0.0,2.96337
1106,search,4460.47,0.8654,0.151768,8.117,2.96337
1107,insert,514.896,-1.0,-1.0,0.0,3.05956
1108,search,4639.09,0.86724,0.15002,3601.57,3.06008
1109,insert,14.304,-1.0,-1.0,0.0,3.06263
1110,search,4614.89,0.86634,0.150637,8.157,3.06263
1111,insert,97.494,-1.0,-1.0,0.0,3.0776
1112,search,4529.16,0.86665,0.150321,9.51,3.0776
1113,insert,126.464,-1.0,-1.0,0.0,3.10023
1114,search,4683.18,0.86697,0.150288,9.221,3.10023
1115,insert,174.275,-1.0,-1.0,0.0,3.12912
1116,search,4676.36,0.86692,0.150054,9.264,3.12912
1117,insert,50.009,-1.0,-1.0,0.0,3.13756
1118,search,4545.07,0.86704,0.14995,3350.72,3.13722
1119,insert,24.514,-1.0,-1.0,0.0,3.14077
1120,search,4564.93,0.86664,0.150209,8.701,3.14077
1121,insert,76.866,-1.0,-1.0,0.0,3.15244
1122,search,4432.6,0.8661,0.15062,8.452,3.15244
1123,insert,55.642,-1.0,-1.0,0.0,3.16084
1124,search,4664.56,0.8661,0.150746,7.949,3.16084
1125,insert,25.855,-1.0,-1.0,0.0,3.16443
1126,search,4636.11,0.8652,0.151598,8.157,3.16443
1127,insert,131.611,-1.0,-1.0,0.0,3.18547
1128,search,4560.39,0.86541,0.151774,8.122,3.18547
1129,insert,29.586,-1.0,-1.0,0.0,3.18998
1130,search,4617.82,0.86541,0.151794,8.11,3.18998
1131,insert,103.283,-1.0,-1.0,0.0,3.2014
1132,search,4599.8,0.8647,0.152286,7.968,3.2014
1133,insert,46.548,-1.0,-1.0,0.0,3.20834
1134,search,4617.07,0.86475,0.152255,7.859,3.20834
1135,insert,10.276,-1.0,-1.0,0.0,3.20963
1136,search,4630.29,0.86474,0.152258,9.068,3.20963
1137,insert,72.954,-1.0,-1.0,0.0,3.21792
1138,search,4631.75,0.86408,0.152698,3669.24,3.21766
1139,insert,8.587,-1.0,-1.0,0.0,3.21954
1140,search,4628.07,0.86405,0.152733,8.765,3.21954
1141,insert,624.502,-1.0,-1.0,0.0,3.31071
1142,search,4644.65,0.8638,0.153372,3418.56,3.31093
1143,insert,77.853,-1.0,-1.0,0.0,3.3217
1144,search,4662.99,0.86383,0.153455,8.2,3.3217
1145,insert,18.273,-1.0,-1.0,0.0,3.32469
1146,search,4638.81,0.86379,0.153443,8.211,3.32469
1147,insert,61.426,-1.0,-1.0,0.0,3.33225
1148,search,4632.6,0.86309,0.153739,7.934,3.33225
1149,insert,7.583,-1.0,-1.0,0.0,3.33277
1150,search,4619.58,0.86313,0.15376,7.978,3.33277
1151,insert,21.926,-1.0,-1.0,0.0,3.33676
1152,search,4610.75,0.86315,0.153759,7.994,3.33676
1153,delete,32.136,-1.0,-1.0,0.0,3.33486
1154,search,4570.31,0.8624,0.154224,8.05,3.33486
1155,delete,161.426,-1.0,-1.0,0.0,3.31668
1156,search,4537.55,0.86151,0.154566,7.794,3.31668
1157,delete,331.696,-1.0,-1.0,0.0,3.25435
1158,search,4421.35,0.8595,0.155665,9.074,3.25435
1159,delete,480.553,-1.0,-1.0,0.0,3.09651
1160,search,4290.38,0.8571,0.155769,8.999,3.09651
1161,delete,323.204,-1.0,-1.0,0.0,3.01376
1162,search,4215.62,0.85492,0.15688,8.457,3.01376
1163,delete,174.01,-1.0,-1.0,0.0,2.96792
1164,search,4187.2,0.85388,0.157354,8.201,2.96792
1165,delete,45.716,-1.0,-1.0,0.0,2.96335
1166,search,4162.81,0.85349,0.157448,8.555,2.96335
1167,delete,96.228,-1.0,-1.0,0.0,2.94549
1168,search,4139.13,0.85316,0.157258,8.218,2.94549
1169,delete,31.737,-1.0,-1.0,0.0,2.93301
1170,search,4116.07,0.85073,0.158251,8.321,2.93301
1171,delete,46.528,-1.0,-1.0,0.0,2.92267
1172,search,4095.52,0.85032,0.158658,10.772,2.92267
1173,delete,55.891,-1.0,-1.0,0.0,2.91458
1174,search,4057.69,0.84885,0.159779,8.42,2.91458
1175,delete,23.075,-1.0,-1.0,0.0,2.91149
1176,search,4050.94,0.8485,0.160167,7.767,2.91149
1177,delete,19.627,-1.0,-1.0,0.0,2.90696
1178,search,4028.93,0.84853,0.160112,7.797,2.90696
1179,delete,74.17,-1.0,-1.0,0.0,2.889
1180,search,3982.12,0.84731,0.160971,7.883,2.889
1181,delete,58.276,-1.0,-1.0,0.0,2.87272
1182,search,3961.72,0.84658,0.161702,7.862,2.87272
1183,delete,62.292,-1.0,-1.0,0.0,2.85506
1184,search,3948.22,0.84469,0.163316,7.85,2.85506
1185,delete,28.765,-1.0,-1.0,0.0,2.84884
1186,search,3972.6,0.84443,0.163476,8.963,2.84884
1187,delete,196.841,-1.0,-1.0,0.0,2.81111
1188,search,3922.23,0.84326,0.164508,8.321,2.81111
1189,delete,23.199,-1.0,-1.0,0.0,2.80537
1190,search,3896.89,0.84238,0.164976,8.657,2.80537
1191,delete,22.773,-1.0,-1.0,0.0,2.80077
1192,search,3892.02,0.84227,0.165017,8.451,2.80077
1193,delete,321.021,-1.0,-1.0,0.0,2.70979
1194,search,3864.4,0.84167,0.165523,8.035,2.70979
1195,delete,28.838,-1.0,-1.0,0.0,2.70548
1196,search,3820.93,0.84064,0.166421,8.315,2.70548
1197,delete,87.099,-1.0,-1.0,0.0,2.68358
1198,search,3796.31,0.83932,0.167531,7.984,2.68358
1199,delete,18.117,-1.0,-1.0,0.0,2.67841
1200,search,3753.97,0.83835,0.168165,8.23,2.67841
1201,delete,104.701,-1.0,-1.0,0.0,2.64836
1202,search,3750.17,0.83764,0.167974,7.936,2.64836
1203,delete,42.191,-1.0,-1.0,0.0,2.63965
1204,search,3732.79,0.83701,0.168803,7.695,2.63965
1205,delete,32.237,-1.0,-1.0,0.0,2.62925
1206,search,3728.64,0.83598,0.169301,7.864,2.62925
1207,delete,31.942,-1.0,-1.0,0.0,2.61917
1208,search,3712.29,0.83554,0.169323,7.793,2.61917
1209,delete,355.419,-1.0,-1.0,0.0,2.50672
1210,search,3616.35,0.83331,0.17004,7.944,2.50672
1211,delete,8.816,-1.0,-1.0,0.0,2.50441
1212,search,3611.67,0.83332,0.170126,7.711,2.50441
1213,delete,152.668,-1.0,-1.0,0.0,2.45867
1214,search,3606.39,0.83198,0.170747,7.859,2.45867
1215,delete,29.287,-1.0,-1.0,0.0,2.45003
1216,search,3580.23,0.8309,0.171563,7.747,2.45003
1217,delete,469.425,-1.0,-1.0,0.0,2.28733
1218,search,3505.1,0.82607,0.174743,8.718,2.28733
1219,delete,153.687,-1.0,-1.0,0.0,2.24073
1220,search,3453.08,0.82209,0.177582,7.998,2.24073
1221,delete,58.594,-1.0,-1.0,0.0,2.2248
1222,search,3446.45,0.82154,0.178002,7.999,2.2248
1223,delete,314.14,-1.0,-1.0,0.0,2.11667
1224,search,3674.33,0.81822,0.179098,7.861,2.11667
1225,delete,60.23,-1.0,-1.0,0.0,2.09987
1226,search,3672.06,0.81683,0.17977,7.667,2.09987
1227,delete,114.421,-1.0,-1.0,0.0,2.06556
1228,search,3646.77,0.8165,0.179851,7.567,2.06556
1229,delete,133.483,-1.0,-1.0,0.0,2.02945
1230,search,3567.58,0.8147,0.180757,8.264,2.02945
1231,delete,117.354,-1.0,-1.0,0.0,1.99008
1232,search,3572.55,0.81033,0.183863,7.966,1.99008
1233,delete,24.795,-1.0,-1.0,0.0,1.98462
1234,search,3550.76,0.81021,0.183862,8.425,1.98462
1235,delete,235.574,-1.0,-1.0,0.0,1.90479
1236,search,3492.4,0.80746,0.185277,8.022,1.90479
1237,delete,24.324,-1.0,-1.0,0.0,1.89726
1238,search,3486.61,0.80732,0.185258,8.057,1.89726
1239,delete,85.468,-1.0,-1.0,0.0,1.87582
1240,search,3475.77,0.80619,0.185781,8.277,1.87582
1241,delete,57.912,-1.0,-1.0,0.0,1.85745
1242,search,3468.89,0.80444,0.18703,7.91,1.85745
1243,delete,71.36,-1.0,-1.0,0.0,1.83406
1244,search,3447,0.80337,0.187796,8.087,1.83406
1245,delete,21.338,-1.0,-1.0,0.0,1.82723
1246,search,3424.46,0.80209,0.188571,7.633,1.82723
1247,delete,82.508,-1.0,-1.0,0.0,1.79386
1248,search,3389.62,0.81257,0.177003,7.581,1.79386
1249,delete,58.914,-1.0,-1.0,0.0,1.77573
1250,search,3452.09,0.81238,0.17668,7.619,1.77573
1251,delete,46.519,-1.0,-1.0,0.0,1.76002
1252,search,3358.75,0.81045,0.177932,8.465,1.76002
1253,delete,35.073,-1.0,-1.0,0.0,1.75171
1254,search,3430.4,0.81051,0.17789,8.015,1.75171
1255,delete,166.057,-1.0,-1.0,0.0,1.69047
1256,search,3346.6,0.80753,0.17906,7.75,1.69047
1257,delete,55.996,-1.0,-1.0,0.0,1.67352
1258,search,3263.9,0.80705,0.179135,7.776,1.67352
1259,delete,88.586,-1.0,-1.0,0.0,1.65014
1260,search,3339.92,0.80672,0.179259,7.649,1.65014
1261,delete,36.982,-1.0,-1.0,0.0,1.64069
1262,search,3334.46,0.80516,0.179967,8.082,1.64069
1263,delete,163.63,-1.0,-1.0,0.0,1.58904
1264,search,3229.1,0.80486,0.179714,9.626,1.58904
1265,delete,407.377,-1.0,-1.0,0.0,1.46964
1266,search,3290.99,0.80132,0.18179,8.041,1.46964
1267,delete,133.411,-1.0,-1.0,0.0,1.4352
1268,search,3266.01,0.79971,0.182844,7.885,1.4352
1269,delete,226.382,-1.0,-1.0,0.0,1.36775
1270,search,3244.92,0.79943,0.182201,8.015,1.36775
1271,delete,125.233,-1.0,-1.0,0.0,1.33322
1272,search,3217.08,0.79724,0.182956,7.731,1.33322
1273,delete,189.962,-1.0,-1.0,0.0,1.27725
1274,search,3124.91,0.79615,0.18324,8.008,1.27725
1275,delete,34.567,-1.0,-1.0,0.0,1.26662
1276,search,3187.09,0.79548,0.183411,7.486,1.26662
1277,delete,53.252,-1.0,-1.0,0.0,1.25059
1278,search,3185.27,0.79393,0.18395,7.772,1.25059
1279,delete,45.265,-1.0,-1.0,0.0,1.23757
1280,search,3161.14,0.79329,0.18385,7.587,1.23757
