step_num,step_type,latency_ms,recall_mean,recall_std_dev,gt_scan_mean,gt_scan_dev,mainteance_ms,index_mem_gb,num_partitions,num_vectors
310,search,3485.4,0.88533,0.13201,19.8575,19.4432,16.576,2.15151,1945,4823345
311,insert,9.633,-1.0,-1.0,-1.0,-1.0,12.662,2.15751,1945,4843493
312,search,3525.93,0.88493,0.132405,19.9153,19.4709,13.858,2.15751,1945,4843493
313,insert,31.596,-1.0,-1.0,-1.0,-1.0,61.231,2.17661,1954,4885489
314,search,3560.63,0.88554,0.132065,19.8348,19.4153,17.747,2.17661,1955,4885489
315,insert,5.255,-1.0,-1.0,-1.0,-1.0,12.472,2.17981,1955,4892335
316,search,3510.67,0.88539,0.132098,19.8837,19.4734,13.594,2.17981,1955,4892335
317,insert,35.303,-1.0,-1.0,-1.0,-1.0,44.096,2.19613,1964,4932996
318,search,3535.19,0.88565,0.13189,19.8342,19.4305,21.391,2.19645,1966,4932996
319,insert,390.584,-1.0,-1.0,-1.0,-1.0,420.137,2.4086,2050,5430684
320,search,3765.28,0.89008,0.127945,19.2677,19.1523,114.015,2.4105,2079,5430684
321,insert,29.723,-1.0,-1.0,-1.0,-1.0,70.109,2.42658,2099,5471239
322,search,3818.29,0.89035,0.127552,19.1785,19.1051,42.486,2.42705,2108,5471239
323,insert,70.88,-1.0,-1.0,-1.0,-1.0,118.492,2.47349,2137,5575560
324,search,3870.29,0.89114,0.126874,19.1313,19.1053,28.493,2.47371,2141,5575560
325,insert,936.469,-1.0,-1.0,-1.0,-1.0,544.041,2.70261,2221,6069499
326,search,4085.11,0.89535,0.124076,18.5299,18.7791,185.349,2.70398,2258,6069499
327,insert,41.762,-1.0,-1.0,-1.0,-1.0,54.66,2.7317,2270,6139647
328,search,4153.75,0.89631,0.123221,18.3642,18.6525,69.543,2.7319,2282,6139647
329,insert,5.247,-1.0,-1.0,-1.0,-1.0,17.599,2.73442,2282,6146884
330,search,4200.29,0.89651,0.123116,18.332,18.6469,18.758,2.73442,2282,6146884
331,insert,29.805,-1.0,-1.0,-1.0,-1.0,61.897,2.75343,2294,6188816
332,search,4232.27,0.89644,0.123271,18.3477,18.6497,28.423,2.75362,2296,6188816
333,insert,1.355,-1.0,-1.0,-1.0,-1.0,17.572,2.75399,2296,6190810
334,search,4230.47,0.89637,0.123338,18.345,18.6488,19.015,2.75399,2296,6190810
335,insert,35.778,-1.0,-1.0,-1.0,-1.0,39.598,2.77145,2304,6230108
336,search,4251.48,0.89704,0.122932,18.2916,18.6219,18.681,2.77145,2304,6230108
337,insert,14.422,-1.0,-1.0,-1.0,-1.0,28.879,2.7796,2306,6249699
338,search,4241.69,0.89756,0.122546,18.2252,18.604,23.028,2.7796,2307,6249699
339,insert,38.176,-1.0,-1.0,-1.0,-1.0,49.526,2.79706,2316,6290226
340,search,4270.92,0.89803,0.121979,18.1315,18.5398,21.836,2.79714,2317,6290226
341,insert,7.023,-1.0,-1.0,-1.0,-1.0,22.975,2.80047,2319,6297556
342,search,4273.91,0.89797,0.122105,18.1255,18.5533,18.356,2.80047,2319,6297556
343,insert,23.493,-1.0,-1.0,-1.0,-1.0,52.485,2.81354,2328,6330843
344,search,4243.22,0.89822,0.121976,18.099,18.5404,24.531,2.81379,2330,6330843
345,insert,25.659,-1.0,-1.0,-1.0,-1.0,50.888,2.82906,2340,6370265
346,search,4296.43,0.89919,0.121283,18.0581,18.5243,30.94,2.82947,2344,6370265
347,insert,325.928,-1.0,-1.0,-1.0,-1.0,564.027,3.03133,2469,6831086
348,search,4596.63,0.90249,0.118953,17.587,18.2818,107.995,3.03407,2494,6831086
349,insert,34.934,-1.0,-1.0,-1.0,-1.0,44.402,3.05232,2503,6876154
350,search,4628.88,0.90311,0.118635,17.5586,18.2489,28.937,3.0526,2508,6876154
351,insert,279.276,-1.0,-1.0,-1.0,-1.0,391.172,3.23727,2593,7288266
352,search,4838.8,0.90164,0.121343,17.5257,18.1502,129.658,3.23869,2621,7288266
353,insert,34.803,-1.0,-1.0,-1.0,-1.0,43.909,3.25699,2630,7333132
354,search,4864.58,0.9023,0.120799,17.491,18.1536,55.557,3.25741,2640,7333132
355,insert,269.038,-1.0,-1.0,-1.0,-1.0,500.907,3.42642,2747,7696838
356,search,5095.65,0.90502,0.119472,17.1148,17.9863,135.12,3.42836,2773,7696838
357,insert,12.483,-1.0,-1.0,-1.0,-1.0,36.753,3.4355,2777,7714498
358,search,5045.1,0.90509,0.119502,17.0812,17.9673,31.587,3.43588,2781,7714498
359,insert,7.134,-1.0,-1.0,-1.0,-1.0,28.24,3.43964,2784,7725755
360,search,5079.92,0.90557,0.119212,17.025,17.9236,20.278,3.43964,2785,7725755
361,insert,41.042,-1.0,-1.0,-1.0,-1.0,52.03,3.46528,2794,7789312
362,search,5106.99,0.90652,0.118452,16.9221,17.8621,31.767,3.46565,2798,7789312
363,insert,14.71,-1.0,-1.0,-1.0,-1.0,20.818,3.47075,2799,7803163
364,search,5192.12,0.90633,0.118703,16.909,17.849,17.471,3.47075,2799,7803163
365,insert,45.39,-1.0,-1.0,-1.0,-1.0,82.239,3.49651,2814,7863722
366,search,5197.53,0.90691,0.118265,16.8294,17.7693,26.044,3.49681,2816,7863722
367,insert,25.397,-1.0,-1.0,-1.0,-1.0,43.454,3.50868,2825,7895271
368,search,5219.27,0.90752,0.117739,16.7723,17.7433,20.653,3.50868,2826,7895271
369,insert,53.127,-1.0,-1.0,-1.0,-1.0,75.696,3.53592,2842,7961194
370,search,5231.85,0.90804,0.117275,16.7122,17.7048,31.6,3.53645,2847,7961194
371,insert,7.917,-1.0,-1.0,-1.0,-1.0,20.509,3.54012,2849,7970239
372,search,5216.28,0.90803,0.1176,16.6961,17.7058,16.976,3.54012,2849,7970239
373,insert,31.52,-1.0,-1.0,-1.0,-1.0,48.699,3.55836,2859,8010868
374,search,5242.86,0.90859,0.116914,16.6505,17.6737,40.26,3.55922,2865,8010868
375,insert,19.462,-1.0,-1.0,-1.0,-1.0,33.972,3.56874,2869,8040698
376,search,5371.04,0.90871,0.117064,16.6138,17.6514,21.775,3.56887,2870,8040698
377,insert,43.733,-1.0,-1.0,-1.0,-1.0,89.043,3.59598,2888,8104748
378,search,5397.43,0.90915,0.116873,16.5022,17.5713,38.519,3.59637,2894,8104748
379,insert,5.354,-1.0,-1.0,-1.0,-1.0,24.032,3.59877,2896,8109755
380,search,5360.47,0.90921,0.116794,16.4999,17.5681,23.258,3.59899,2898,8109755
381,insert,14.142,-1.0,-1.0,-1.0,-1.0,40.459,3.60637,2903,8130382
382,search,5356.35,0.9093,0.11681,16.4846,17.5567,26.357,3.60677,2905,8130382
383,insert,21.75,-1.0,-1.0,-1.0,-1.0,56.739,3.6157,2915,8153290
384,search,5358.06,0.90963,0.116699,16.444,17.5315,21.717,3.6157,2916,8153290
385,delete,9.798,-1.0,-1.0,-1.0,-1.0,16.976,3.61566,2916,8138873
386,search,5374.49,0.90978,0.116655,16.4404,17.5435,18.319,3.61566,2916,8138873
387,delete,13.178,-1.0,-1.0,-1.0,-1.0,17.678,3.61453,2916,8115069
388,search,5386.07,0.91003,0.116394,16.4206,17.5232,20.608,3.61453,2916,8115069
389,delete,11.745,-1.0,-1.0,-1.0,-1.0,23.327,3.61354,2915,8101157
390,search,5378.98,0.90978,0.116603,16.4185,17.5218,18.638,3.61354,2915,8101157
391,delete,51.951,-1.0,-1.0,-1.0,-1.0,46.455,3.59335,2914,8014644
392,search,5386.79,0.9091,0.11651,16.5601,17.5774,37.071,3.59337,2917,8014644
393,delete,22.653,-1.0,-1.0,-1.0,-1.0,17.479,3.59271,2917,7978358
394,search,5361.96,0.90882,0.116643,16.5858,17.579,25.172,3.59271,2918,7978358
395,delete,14.391,-1.0,-1.0,-1.0,-1.0,47.477,3.58671,2914,7957094
396,search,5392.39,0.90873,0.116631,16.6155,17.5884,22.974,3.58684,2915,7957094
397,delete,77.025,-1.0,-1.0,-1.0,-1.0,145.573,3.55177,2907,7823916
398,search,5220.47,0.90866,0.116875,16.6141,17.5791,43.278,3.55207,2911,7823916
399,delete,3.408,-1.0,-1.0,-1.0,-1.0,17.243,3.55165,2911,7818430
400,search,5268.8,0.90873,0.116914,16.6373,17.6121,19.476,3.55165,2911,7818430
401,delete,11.631,-1.0,-1.0,-1.0,-1.0,20.425,3.54919,2910,7800702
402,search,5288.18,0.90833,0.117373,16.669,17.629,19.469,3.54919,2910,7800702
403,delete,203.733,-1.0,-1.0,-1.0,-1.0,502.199,3.45965,2852,7517858
404,search,5115.8,0.90769,0.117617,16.849,17.7301,24.768,3.45985,2853,7517858
405,delete,44.31,-1.0,-1.0,-1.0,-1.0,17.122,3.45599,2853,7451637
406,search,5072.64,0.90798,0.117583,16.828,17.7858,18.541,3.45599,2853,7451637
407,delete,66.374,-1.0,-1.0,-1.0,-1.0,132.239,3.4263,2840,7360417
408,search,5237.95,0.90762,0.117703,16.9023,17.8276,18.974,3.4263,2840,7360417
409,delete,135.721,-1.0,-1.0,-1.0,-1.0,262.562,3.33262,2817,7131620
410,search,5122.4,0.90787,0.117324,16.777,17.6487,38.608,3.33262,2820,7131620
411,delete,175.167,-1.0,-1.0,-1.0,-1.0,345.101,3.2481,2772,6867617
412,search,4979.09,0.90702,0.117955,16.8449,17.6781,23.975,3.24815,2773,6867617
413,delete,10.001,-1.0,-1.0,-1.0,-1.0,22.323,3.24529,2772,6850098
414,search,4962.54,0.90677,0.118137,16.8754,17.7056,23.694,3.24545,2773,6850098
415,delete,47.317,-1.0,-1.0,-1.0,-1.0,48.782,3.22679,2770,6782921
416,search,4957.11,0.90664,0.118503,16.8746,17.6942,18.324,3.22679,2770,6782921
417,delete,150.89,-1.0,-1.0,-1.0,-1.0,320.965,3.15803,2739,6562039
418,search,4893.02,0.90583,0.118968,16.9232,17.6831,48.758,3.15825,2742,6562039
419,delete,20.116,-1.0,-1.0,-1.0,-1.0,16.415,3.15572,2742,6536285
420,search,4848.14,0.9061,0.118681,16.9328,17.7013,35.592,3.15572,2744,6536285
421,delete,16.786,-1.0,-1.0,-1.0,-1.0,67.442,3.14431,2738,6510820
422,search,4889.31,0.906,0.118949,16.8834,17.6589,29.537,3.14459,2740,6510820
423,delete,130.123,-1.0,-1.0,-1.0,-1.0,318.034,3.06726,2686,6334168
424,search,4764.71,0.90425,0.119959,17.0926,17.8105,17.513,3.06726,2686,6334168
425,delete,15.666,-1.0,-1.0,-1.0,-1.0,15.349,3.06427,2686,6316443
426,search,4742.42,0.90402,0.120161,17.1117,17.8367,17.285,3.06427,2686,6316443
427,delete,37.862,-1.0,-1.0,-1.0,-1.0,15.818,3.05068,2686,6266345
428,search,4758.29,0.90359,0.120538,17.1783,17.8742,17.783,3.05068,2686,6266345
429,delete,375.527,-1.0,-1.0,-1.0,-1.0,606.975,2.84772,2579,5883847
430,search,4505.51,0.89414,0.126702,18.2726,18.2846,76.02,2.84867,2590,5883847
431,delete,65.004,-1.0,-1.0,-1.0,-1.0,150.07,2.81391,2570,5801380
432,search,4455.75,0.89388,0.126593,18.4275,18.404,24.268,2.81407,2571,5801380
433,delete,160.422,-1.0,-1.0,-1.0,-1.0,385.991,2.72084,2517,5607567
434,search,4342.06,0.89227,0.127489,18.6718,18.4994,41.668,2.72158,2520,5607567
435,delete,80.821,-1.0,-1.0,-1.0,-1.0,45.387,2.68848,2515,5512176
436,search,4363.23,0.89153,0.127892,18.6768,18.4943,22.607,2.68847,2516,5512176
437,delete,7.875,-1.0,-1.0,-1.0,-1.0,31.306,2.68302,2514,5501141
438,search,4329.37,0.8917,0.12784,18.6575,18.4784,16.468,2.68302,2514,5501141
439,delete,81.165,-1.0,-1.0,-1.0,-1.0,278.715,2.6205,2482,5369822
440,search,4241.24,0.89179,0.127894,18.5716,18.4056,27.865,2.6209,2484,5369822
441,delete,23.624,-1.0,-1.0,-1.0,-1.0,26.268,2.60815,2483,5338985
442,search,4224.32,0.89208,0.127643,18.5909,18.4407,17.191,2.60815,2483,5338985
443,delete,25.95,-1.0,-1.0,-1.0,-1.0,74.761,2.5917,2474,5307279
444,search,4231.09,0.89219,0.127654,18.4896,18.2809,27.07,2.5919,2476,5307279
445,delete,33.688,-1.0,-1.0,-1.0,-1.0,29.165,2.57727,2474,5268382
446,search,4273.79,0.89205,0.127456,18.5394,18.3365,16.607,2.57727,2474,5268382
447,delete,305.14,-1.0,-1.0,-1.0,-1.0,408.007,2.40473,2384,4922787
448,search,4035.58,0.88853,0.129326,19.0401,18.5828,35.831,2.40473,2386,4922787
449,delete,27.367,-1.0,-1.0,-1.0,-1.0,20.099,2.39553,2385,4887227
450,search,4046.61,0.88836,0.129109,18.9766,18.5188,24.275,2.39553,2386,4887227
451,delete,79.166,-1.0,-1.0,-1.0,-1.0,114.116,2.35118,2364,4795082
452,search,4000.52,0.88733,0.130036,19.0369,18.5393,15.855,2.35118,2364,4795082
453,delete,241.265,-1.0,-1.0,-1.0,-1.0,681.014,2.19765,2293,4500175
454,search,3826.53,0.88509,0.131616,19.4417,18.7688,89.293,2.19834,2301,4500175
455,delete,23.764,-1.0,-1.0,-1.0,-1.0,31.695,2.1877,2299,4462648
456,search,3801.9,0.88428,0.131685,19.5595,18.8299,53.411,2.1877,2304,4462648
457,delete,4.787,-1.0,-1.0,-1.0,-1.0,18.335,2.18621,2304,4456761
458,search,3826.78,0.88462,0.131657,19.5572,18.8342,25.667,2.18621,2305,4456761
459,delete,30.993,-1.0,-1.0,-1.0,-1.0,79.939,2.1664,2294,4419992
460,search,3841.33,0.88475,0.131457,19.5558,18.8702,19.864,2.1664,2294,4419992
461,delete,4.952,-1.0,-1.0,-1.0,-1.0,17.569,2.16549,2294,4415725
462,search,3786,0.88479,0.131467,19.5512,18.8872,19.688,2.16549,2294,4415725
463,delete,37.318,-1.0,-1.0,-1.0,-1.0,42.93,2.14616,2282,4370609
464,search,3748.1,0.88378,0.132141,19.6813,18.9521,19.791,2.14616,2282,4370609
465,delete,18.155,-1.0,-1.0,-1.0,-1.0,39.159,2.13432,2276,4345244
466,search,3731.18,0.88289,0.132492,19.8063,19.0151,19.516,2.13432,2276,4345244
467,delete,21.692,-1.0,-1.0,-1.0,-1.0,26.877,2.12506,2273,4319734
468,search,3732.37,0.88245,0.132865,19.8885,19.0692,19.749,2.12506,2273,4319734
469,delete,15.921,-1.0,-1.0,-1.0,-1.0,49.651,2.11321,2264,4298361
470,search,3714.1,0.88186,0.13321,19.9841,19.1063,19.391,2.11321,2264,4298361
471,delete,92.319,-1.0,-1.0,-1.0,-1.0,146.717,2.05214,2232,4188315
472,search,3631.51,0.88072,0.133855,20.0749,19.1223,18.917,2.05214,2232,4188315
473,delete,96.901,-1.0,-1.0,-1.0,-1.0,131.474,2.00174,2216,4074567
474,search,3596.58,0.87985,0.134741,20.2281,19.2537,18.806,2.00174,2216,4074567
475,delete,300.107,-1.0,-1.0,-1.0,-1.0,588.142,1.78892,2101,3691698
476,search,3386.41,0.87521,0.137182,20.8152,19.4593,24.032,1.78894,2102,3691698
477,delete,40.539,-1.0,-1.0,-1.0,-1.0,77.175,1.7694,2094,3642619
478,search,3340.16,0.87431,0.137864,20.88,19.4957,17.811,1.7694,2094,3642619
479,delete,164.335,-1.0,-1.0,-1.0,-1.0,296.187,1.67867,2044,3421368
480,search,3289.26,0.87244,0.139121,21.3095,19.7615,34.925,1.67885,2046,3421368
481,delete,35.287,-1.0,-1.0,-1.0,-1.0,54.585,1.66212,2039,3378034
482,search,3248.44,0.87289,0.138361,21.1966,19.66,24.656,1.66212,2040,3378034
483,delete,214.34,-1.0,-1.0,-1.0,-1.0,469.66,1.51134,1941,3115682
484,search,3075.59,0.86953,0.14094,21.6468,19.8255,16.616,1.51134,1941,3115682
485,delete,19.291,-1.0,-1.0,-1.0,-1.0,14.663,1.50569,1941,3094629
486,search,3069.06,0.86903,0.141207,21.7076,19.8791,16.523,1.50569,1941,3094629
487,delete,6.363,-1.0,-1.0,-1.0,-1.0,14.357,1.50403,1941,3086025
488,search,3082.58,0.86866,0.141379,21.7621,19.8796,16.394,1.50403,1941,3086025
489,delete,26.507,-1.0,-1.0,-1.0,-1.0,20.661,1.49275,1940,3052105
490,search,3075.6,0.86866,0.14089,21.7672,19.883,16.599,1.49275,1940,3052105
491,delete,11.702,-1.0,-1.0,-1.0,-1.0,19.967,1.48652,1938,3038974
492,search,3028.85,0.86797,0.140919,21.8737,19.9392,16.545,1.48652,1938,3038974
493,delete,110.131,-1.0,-1.0,-1.0,-1.0,176.11,1.42234,1907,2911063
494,search,2954.92,0.86685,0.14165,22.0065,20.0249,16.337,1.42234,1907,2911063
495,delete,15.755,-1.0,-1.0,-1.0,-1.0,34.623,1.41361,1901,2888785
496,search,2941.3,0.86628,0.142241,22.0527,20.0192,24.877,1.41386,1902,2888785
497,delete,41.916,-1.0,-1.0,-1.0,-1.0,39.484,1.39202,1892,2829718
498,search,2905.18,0.8655,0.142387,22.2043,20.0793,16.034,1.39202,1892,2829718
499,delete,12.524,-1.0,-1.0,-1.0,-1.0,19.069,1.38597,1891,2816082
500,search,2915.36,0.86551,0.142159,22.2222,20.0618,16.155,1.38597,1891,2816082
501,delete,18.402,-1.0,-1.0,-1.0,-1.0,46.901,1.37424,1883,2790880
502,search,2915.64,0.86523,0.141898,22.279,20.1062,17.378,1.37424,1883,2790880
503,delete,15.081,-1.0,-1.0,-1.0,-1.0,22.541,1.37007,1882,2774459
504,search,2917.76,0.8646,0.142237,22.3702,20.148,16.731,1.37007,1882,2774459
505,delete,55.938,-1.0,-1.0,-1.0,-1.0,80.466,1.3356,1864,2714683
506,search,2893.46,0.86302,0.142756,22.5755,20.2315,17.044,1.3356,1864,2714683
507,delete,36.531,-1.0,-1.0,-1.0,-1.0,43.923,1.32156,1858,2680986
508,search,2880.52,0.86233,0.142898,22.6363,20.2393,16.202,1.32156,1858,2680986
509,delete,16.613,-1.0,-1.0,-1.0,-1.0,20.136,1.31292,1857,2662966
510,search,2876.1,0.86207,0.143116,22.6534,20.2435,16.404,1.31292,1857,2662966
511,delete,18.441,-1.0,-1.0,-1.0,-1.0,23.095,1.3044,1854,2642855
512,search,2844.64,0.86103,0.143997,22.734,20.2679,16.158,1.3044,1854,2642855
513,insert,226.702,-1.0,-1.0,-1.0,-1.0,98.407,1.38807,1866,2906838
514,search,2903.64,0.86074,0.144675,22.8497,20.4903,16.149,1.38807,1866,2906838
515,insert,4.398,-1.0,-1.0,-1.0,-1.0,13.809,1.3896,1866,2913746
516,search,2895.5,0.86075,0.144615,22.8256,20.4754,16.222,1.3896,1866,2913746
517,insert,12.943,-1.0,-1.0,-1.0,-1.0,13.997,1.39305,1866,2936862
518,search,2905.4,0.86168,0.143768,22.7599,20.4582,16.076,1.39305,1866,2936862
519,insert,62.976,-1.0,-1.0,-1.0,-1.0,56.086,1.41868,1870,3009732
520,search,2937.74,0.86321,0.143986,22.4502,20.3824,48.763,1.41867,1875,3009732
521,insert,9.933,-1.0,-1.0,-1.0,-1.0,14.867,1.4213,1875,3025906
522,search,2938.74,0.86342,0.144172,22.4002,20.3754,15.978,1.4213,1875,3025906
523,insert,29.497,-1.0,-1.0,-1.0,-1.0,25.176,1.4323,1876,3061899
524,search,2951.83,0.86389,0.14448,22.3327,20.3585,25.519,1.4323,1877,3061899
525,insert,30.619,-1.0,-1.0,-1.0,-1.0,26.46,1.44215,1879,3101209
526,search,2940.7,0.86425,0.144369,22.2443,20.3239,23.69,1.44215,1880,3101209
527,insert,383.457,-1.0,-1.0,-1.0,-1.0,155.913,1.59995,1907,3522334
528,search,3265.91,0.86981,0.140251,21.5881,20.0377,66.204,1.60025,1915,3522334
529,insert,225.708,-1.0,-1.0,-1.0,-1.0,104.501,1.71173,1928,3797294
530,search,3280.68,0.87783,0.137689,20.6472,19.8543,58.913,1.71173,1934,3797294
531,insert,51.493,-1.0,-1.0,-1.0,-1.0,33.504,1.73056,1937,3853781
532,search,3286.94,0.87823,0.137104,20.5741,19.8052,42.256,1.73056,1941,3853781
533,insert,17.215,-1.0,-1.0,-1.0,-1.0,15.269,1.73739,1941,3873352
534,search,3287.58,0.87869,0.136745,20.5544,19.7852,37.195,1.73739,1944,3873352
535,insert,18.031,-1.0,-1.0,-1.0,-1.0,15.248,1.74403,1944,3893308
536,search,3296.11,0.87929,0.136206,20.4915,19.7577,16.784,1.74403,1944,3893308
537,insert,7.38,-1.0,-1.0,-1.0,-1.0,27.586,1.74716,1946,3901271
538,search,3307.59,0.87921,0.136278,20.4746,19.7442,16.814,1.74716,1946,3901271
539,insert,26.122,-1.0,-1.0,-1.0,-1.0,29.763,1.7559,1949,3925164
540,search,3303.03,0.87923,0.136182,20.4656,19.7295,16.862,1.7559,1949,3925164
541,insert,393.762,-1.0,-1.0,-1.0,-1.0,258.019,1.92991,1997,4320915
542,search,3472.1,0.88355,0.133304,19.8984,19.432,46.829,1.93063,2003,4320915
543,insert,32.552,-1.0,-1.0,-1.0,-1.0,23.851,1.94589,2005,4360814
544,search,3428.97,0.8843,0.132638,19.7949,19.3498,16.847,1.94589,2005,4360814
545,insert,8.399,-1.0,-1.0,-1.0,-1.0,22.464,1.94941,2007,4370220
546,search,3536.27,0.88408,0.132616,19.8112,19.3642,17.454,1.94941,2007,4370220
547,insert,137.117,-1.0,-1.0,-1.0,-1.0,51.325,2.00967,2021,4510675
548,search,3572.68,0.88764,0.130017,19.3981,19.1179,33.97,2.01017,2025,4510675
549,insert,194.508,-1.0,-1.0,-1.0,-1.0,110.612,2.10866,2044,4744845
550,search,3680.62,0.88456,0.133421,19.8405,19.5803,37.516,2.10866,2046,4744845
551,insert,23.56,-1.0,-1.0,-1.0,-1.0,40.777,2.12098,2049,4771433
552,search,3704.53,0.88449,0.133336,19.8301,19.5831,24.721,2.12098,2050,4771433
553,insert,11.84,-1.0,-1.0,-1.0,-1.0,18.27,2.12521,2051,4782909
554,search,3642.94,0.88555,0.132377,19.7639,19.5546,22.701,2.12546,2052,4782909
555,insert,368.727,-1.0,-1.0,-1.0,-1.0,234.89,2.29619,2121,5180322
556,search,3874.59,0.89188,0.126575,19.2378,19.3081,23.425,2.2963,2123,5180322
557,insert,19.801,-1.0,-1.0,-1.0,-1.0,25.338,2.30548,2126,5203220
558,search,3872.67,0.89214,0.126527,19.2401,19.3286,19.076,2.30548,2126,5203220
559,insert,5.447,-1.0,-1.0,-1.0,-1.0,17.401,2.30801,2126,5210154
560,search,3867.27,0.89217,0.126684,19.2168,19.324,18.817,2.30801,2126,5210154
561,insert,4.657,-1.0,-1.0,-1.0,-1.0,17.252,2.31014,2126,5215426
562,search,3871.54,0.89224,0.12664,19.2117,19.3236,18.695,2.31014,2126,5215426
563,insert,34.53,-1.0,-1.0,-1.0,-1.0,17.517,2.32673,2126,5252726
564,search,3867.41,0.89234,0.126655,19.1556,19.287,19.164,2.32673,2126,5252726
565,insert,179.868,-1.0,-1.0,-1.0,-1.0,108.143,2.40853,2144,5447274
566,search,3952.7,0.89332,0.126078,19.0104,19.1908,40.241,2.40892,2147,5447274
567,insert,13.644,-1.0,-1.0,-1.0,-1.0,20.919,2.41548,2147,5463135
568,search,4006.31,0.89318,0.126489,19.0306,19.2027,26.785,2.41548,2148,5463135
569,insert,16.512,-1.0,-1.0,-1.0,-1.0,23.096,2.42168,2149,5478168
570,search,3966.77,0.89309,0.126627,19.0007,19.1778,22.648,2.4217,2150,5478168
571,insert,8.824,-1.0,-1.0,-1.0,-1.0,27.129,2.42793,2151,5492309
572,search,4019.06,0.89313,0.126721,19.0561,19.2415,21.494,2.428,2152,5492309
573,insert,60.995,-1.0,-1.0,-1.0,-1.0,53.374,2.454,2162,5554599
574,search,4045.22,0.89363,0.126193,19.0527,19.2777,19.289,2.454,2162,5554599
575,insert,43.614,-1.0,-1.0,-1.0,-1.0,34.826,2.47261,2166,5604500
576,search,4057.98,0.89362,0.12633,18.9889,19.1845,19.297,2.47261,2166,5604500
577,insert,31.881,-1.0,-1.0,-1.0,-1.0,45.1,2.48631,2176,5638834
578,search,4070.56,0.89364,0.126416,18.9556,19.19,20.107,2.48631,2176,5638834
579,insert,502.5,-1.0,-1.0,-1.0,-1.0,641.7,2.76371,2312,6229778
580,search,4377.44,0.89888,0.121645,18.4571,18.996,51.336,2.76424,2321,6229778
581,insert,21.059,-1.0,-1.0,-1.0,-1.0,40.014,2.777,2326,6261240
582,search,4398.27,0.89856,0.122021,18.4502,19.0041,21.331,2.777,2326,6261240
583,insert,18.862,-1.0,-1.0,-1.0,-1.0,25.617,2.78765,2327,6283315
584,search,4406.86,0.8988,0.122078,18.4242,19.0089,21.442,2.78765,2327,6283315
585,insert,199.902,-1.0,-1.0,-1.0,-1.0,244.257,2.91305,2370,6556101
586,search,4534.72,0.90032,0.121445,18.1676,18.8065,93.278,2.91386,2388,6556101
587,insert,27.464,-1.0,-1.0,-1.0,-1.0,34.071,2.92782,2394,6587187
588,search,4567.33,0.90049,0.121461,18.1065,18.7614,25.828,2.92801,2397,6587187
589,insert,40.529,-1.0,-1.0,-1.0,-1.0,39.769,2.94626,2402,6631526
590,search,4600.99,0.90081,0.120997,18.0705,18.7435,27.996,2.94631,2405,6631526
591,insert,387.594,-1.0,-1.0,-1.0,-1.0,533.804,3.15635,2524,7108942
592,search,4879.61,0.90399,0.119053,17.6732,18.6006,131.864,3.1578,2551,7108942
593,insert,125.141,-1.0,-1.0,-1.0,-1.0,172.211,3.24643,2583,7303976
594,search,4925.48,0.9059,0.118243,17.3578,18.4301,99.22,3.24769,2603,7303976
595,insert,3.312,-1.0,-1.0,-1.0,-1.0,26.825,3.24946,2606,7309244
596,search,4974.94,0.90594,0.118156,17.3405,18.4192,41.208,3.24948,2612,7309244
597,insert,149.842,-1.0,-1.0,-1.0,-1.0,164.764,3.3521,2648,7542477
598,search,5093.58,0.90756,0.117446,17.1181,18.3228,55.248,3.35266,2658,7542477
599,insert,94.56,-1.0,-1.0,-1.0,-1.0,140.768,3.39766,2690,7654438
600,search,5168.46,0.90831,0.116343,17.0572,18.2854,61.027,3.39852,2702,7654438
601,insert,49.013,-1.0,-1.0,-1.0,-1.0,73.539,3.42586,2717,7717936
602,search,5222.05,0.90855,0.1164,16.9957,18.2647,28.535,3.42592,2720,7717936
603,insert,5.726,-1.0,-1.0,-1.0,-1.0,18.779,3.42841,2721,7723521
604,search,5224.4,0.9087,0.1162,16.9956,18.2687,15.915,3.42841,2721,7723521
605,insert,41.193,-1.0,-1.0,-1.0,-1.0,40.059,3.44661,2726,7767404
606,search,5219.67,0.90912,0.11591,16.9197,18.2198,15.349,3.44661,2726,7767404
607,insert,41.362,-1.0,-1.0,-1.0,-1.0,29.268,3.47052,2729,7826115
608,search,5201.58,0.90862,0.116517,16.9264,18.2016,19.971,3.47065,2730,7826115
609,insert,150.895,-1.0,-1.0,-1.0,-1.0,267.585,3.56125,2778,8036351
610,search,5314.38,0.91005,0.115757,16.7115,18.1222,80.299,3.56248,2795,8036351
611,insert,23.817,-1.0,-1.0,-1.0,-1.0,44.373,3.57504,2802,8060364
612,search,5371.44,0.91033,0.115551,16.6926,18.0989,35.349,3.57545,2807,8060364
613,insert,150.313,-1.0,-1.0,-1.0,-1.0,206.299,3.65928,2851,8256083
614,search,5522.31,0.91153,0.114417,16.5839,18.0471,48.865,3.65964,2862,8256083
615,insert,283.372,-1.0,-1.0,-1.0,-1.0,397.878,3.8261,2936,8625707
616,search,5732.69,0.9132,0.113324,16.2279,17.8244,165.204,3.82973,2970,8625707
617,insert,238.803,-1.0,-1.0,-1.0,-1.0,415.194,3.97977,3045,8949227
618,search,5875.59,0.91572,0.111523,15.8575,17.6005,202.706,3.98199,3083,8949227
619,insert,165.242,-1.0,-1.0,-1.0,-1.0,223.894,4.08513,3124,9195551
